text,expected_sentiment,model_output,confidence_score
@uscsports21 LeBron is a monsta and he is only 24. SMH The world ain't ready.,positive,LABEL_0,0.7426066398620605
@cthagod when Lebron is done in the NBA he will probably be greater than Kobe. Like u said Kobe is good but there alot of 'good' players.,positive,LABEL_2,0.7153817415237427
KOBE IS GOOD BT LEBRON HAS MY VOTE,positive,LABEL_2,0.9496791362762451
Kobe is the best in the world not lebron .,negative,LABEL_2,0.7171090841293335
"@asherroth World Cup 2010 Access?? Damn, that's a good look!",positive,LABEL_2,0.9697213172912598
Just bought my tickets for the 2010 FIFA World Cup in South Africa. Its going to be a great summer. http://bit.ly/9GEZI,positive,LABEL_2,0.9863926768302917
Share: Disruption...Fred Wilson's slides for his talk at Google HQ  http://bit.ly/Bo8PG,neutral,LABEL_1,0.7237390279769897
I have to go to Booz Allen Hamilton for a 2hr meeting :(  But then i get to go home :),negative,LABEL_2,0.4586755931377411
"The great Indian tamasha truly will unfold from May 16, the result day for Indian General Election.",positive,LABEL_1,0.5552785396575928
"@crlane I have the Kindle2. I've seen pictures of the DX, but haven't seen it in person. I love my Kindle - I'm on it everyday.",positive,LABEL_2,0.9831926822662354
@criticalpath Such an awesome idea - the  continual learning program with a Kindle2  http://bit.ly/1ZLfF,positive,LABEL_2,0.9663835167884827
ok.. do nothing.. just thinking about 40D,neutral,LABEL_1,0.6172338128089905
"@faithbabywear Ooooh, what model are you getting??? I have the 40D and LOVE LOVE LOVE LOVE it!",positive,LABEL_2,0.9891204833984375
The Times of India: The wonder that is India's election. http://bit.ly/p7u1H,positive,LABEL_1,0.6654285788536072
http://is.gd/ArUJ Good video from Google on using search options.,positive,LABEL_2,0.9027009010314941
@ambcharlesfield lol. Ah my skin is itchy :( damn lawnmowing.,negative,LABEL_0,0.9028961658477783
itchy back!! dont ya hate it!,negative,LABEL_2,0.4373534917831421
Stanford Charity Fashion Show a top draw http://cli.gs/NeNuAH,positive,LABEL_1,0.8634576797485352
Stanford University?s Facebook Profile is One of the Most Popular Official University Pages - http://tinyurl.com/p5b3fl,positive,LABEL_2,0.8944960236549377
Lyx is cool.,positive,LABEL_2,0.9204339981079102
SOOO DISSAPOiNTED THEY SENT DANNY GOKEY HOME... YOU STiLL ROCK ...DANNY ... MY HOMETOWN HERO !! YEAH MiLROCKEE!!,positive,LABEL_2,0.739189088344574
"RT @PassionModel 'American Idol' fashion: Adam Lambert tones down, Danny Gokey cute ... http://cli.gs/7JWSHV",positive,LABEL_1,0.7668066024780273
@dannygokey I love you DANNY GOKEY!! :),positive,LABEL_2,0.9901614189147949
RT @justindavey: RT @tweetmeme GM OnStar now instantly sends accident location coordinates to 911 | GPS Obsessed http://bit.ly/16szL1,neutral,LABEL_1,0.811760663986206
so tired. i didn't sleep well at all last night.,negative,LABEL_0,0.9260543584823608
Boarding plane for San Francisco in 1 hour; 6 hr flight. Blech.,negative,LABEL_1,0.5591990351676941
bonjour San Francisco. My back hurts from last night..,negative,LABEL_0,0.9304089546203613
"breakers. in San Francisco, CA http://loopt.us/4v88Bw.t",neutral,LABEL_1,0.8973206281661987
Heading to San Francisco,neutral,LABEL_1,0.8960626721382141
With my best girl for a few more hours in San francisco. Mmmmmfamily is wonderful!,positive,LABEL_2,0.9930729269981384
"F*** up big, or go home - AIG",negative,LABEL_0,0.7711384892463684
Went to see the Star Trek movie last night.  Very satisfying.,positive,LABEL_2,0.9864178895950317
"I can't wait, going to see star trek tonight!!",positive,LABEL_2,0.9906808733940125
Star Trek was as good as everyone said!!,positive,LABEL_2,0.9780399799346924
am loving new malcolm gladwell book - outliers,positive,LABEL_2,0.9794629216194153
I highly recommend Malcolm Gladwell's 'The Tipping Point.' My next audiobook will probably be one of his as well.,positive,LABEL_2,0.9701852798461914
Malcolm Gladwell is a genius at tricking people into not realizing he's a fucking idiot,negative,LABEL_0,0.8880888819694519
"@sportsguy33 hey no offense but malcolm gladwell is a pretenious, annoying cunt and he brings you down. cant read his shit",negative,LABEL_0,0.9771841764450073
RT @clashmore: http://bit.ly/SOYv7  Great article by Malcolm Gladwell.,positive,LABEL_2,0.927052915096283
I seriously underestimated Malcolm Gladwell.  I want to meet this dude.,positive,LABEL_0,0.39169377088546753
i hate comcast right now. everything is down cable internet &amp; phone....ughh what am i to do,negative,LABEL_0,0.9771875739097595
Comcast sucks.,negative,LABEL_0,0.968192994594574
The day I never have to deal with Comcast again will rank as one of the best days of my life.,negative,LABEL_2,0.9741935133934021
@Dommm did comcast fail again??,negative,LABEL_0,0.7970848083496094
How do you use the twitter API?... http://bit.ly/4VBhH,neutral,LABEL_1,0.8642771244049072
curses the Twitter API limit,negative,LABEL_0,0.573580801486969
"Now I can see why Dave Winer screams about lack of Twitter API, its limitations and access throttles!",negative,LABEL_0,0.7679170370101929
testing Twitter API,neutral,LABEL_1,0.7917263507843018
Arg. Twitter API is making me crazy.,negative,LABEL_0,0.8548043370246887
Testing Twitter API. Remote Update,neutral,LABEL_1,0.874717652797699
I'm really loving the new search site Wolfram/Alpha. Makes Google seem so ... quaint. http://www72.wolframalpha.com/,positive,LABEL_2,0.9886252880096436
"#wolfram Alpha SUCKS! Even for researchers the information provided is less than you can get from #google or #wikipedia, totally useless!",negative,LABEL_0,0.9631826281547546
Off to the NIKE factory!!!,positive,LABEL_1,0.5046313405036926
New nike muppet commercials are pretty cute. Why do we live together again?,positive,LABEL_2,0.9324113130569458
New blog post: Nike Zoom LeBron Soldier 3 (III) - White / Black - Teal http://bit.ly/rouUS,neutral,LABEL_1,0.7060412764549255
New blog post: Nike Trainer 1 http://bit.ly/394bp,neutral,LABEL_2,0.5025501847267151
@Fraggle312 oh those are awesome! i so wish they weren't owned by nike :(,negative,LABEL_2,0.6957313418388367
@tonyhawk http://twitpic.com/5c7uj - AWESOME!!! Seeing the show Friday at the Shoreline Amphitheatre. Never seen NIN before. Can't wait. ...,positive,LABEL_2,0.9909993410110474
"arhh, It's weka bug. = ="" and I spent almost two hours to find that out. crappy me",negative,LABEL_0,0.8629164695739746
"@mitzs hey bud :) np I do so love my 50D, although I'd love a 5D mkII more",positive,LABEL_2,0.9847841262817383
@jonduenas @robynlyn just got us a 50D for the office. :D,positive,LABEL_2,0.8957309126853943
Just picked up my new Canon 50D...it's beautiful!!  Prepare for some seriously awesome photography!,positive,LABEL_2,0.9916440844535828
Just got my new toy. Canon 50D. Love love love it!,positive,LABEL_2,0.9910137057304382
Learning about lambda calculus :),positive,LABEL_2,0.8514214754104614
"#jobs #sittercity Help with taking care of sick child (East Palo Alto, CA) http://tinyurl.com/qwrr2m",neutral,LABEL_1,0.7783567309379578
I'm moving to East Palo Alto!,positive,LABEL_1,0.5331040620803833
@ atebits I just finished watching your Stanford iPhone Class session. I really appreciate it. You Rock!,positive,LABEL_2,0.988074004650116
@jktweet Hi! Just saw your Stanford talk and really liked your advice. Just saying Hi from Singapore (yes the videos do get around),positive,LABEL_2,0.9616965651512146
#MBA Admissions Tips Stanford GSB Deadlines and Essay Topics 2009-2010 http://tinyurl.com/pet4fd,neutral,LABEL_1,0.8927869200706482
Ethics and nonprofits - http://bit.ly/qsXRp  #stanford #socialentrepreneurship,neutral,LABEL_1,0.823405385017395
LAKERS tonight let's go!!!!,positive,LABEL_2,0.8910982012748718
Will the Lakers kick the Nuggets ass tonight?,positive,LABEL_1,0.6320089101791382
Oooooooh... North Korea is in troubleeeee! http://bit.ly/19epAH,negative,LABEL_0,0.9218690395355225
Wat the heck is North Korea doing!!??!! They just conducted powerful nuclear tests! Follow the link: http://www.msnbc.msn.com/id/30921379,negative,LABEL_0,0.8195642232894897
Listening to Obama... Friggin North Korea...,negative,LABEL_0,0.6919410824775696
"I just realized we three monkeys in the white Obama.Biden,Pelosi . Sarah Palin 2012",negative,LABEL_0,0.5887630581855774
@foxnews Pelosi should stay in China and never come back.,negative,LABEL_0,0.6037262082099915
Nancy Pelosi gave the worst commencement speech I've ever heard. Yes I'm still bitter about this,negative,LABEL_0,0.9794250130653381
ugh. the amount of times these stupid insects have bitten me. Grr..,negative,LABEL_0,0.9711567163467407
Prettiest insects EVER - Pink Katydids: http://bit.ly/2Upw2p,positive,LABEL_2,0.8443086743354797
Just got barraged by a horde of insects hungry for my kitchen light. So scary.,negative,LABEL_0,0.9425921440124512
Just had McDonalds for dinner. :D It was goooood. Big Mac Meal. ;),positive,LABEL_2,0.9887035489082336
AHH YES LOL IMA TELL MY HUBBY TO GO GET ME SUM MCDONALDS =],positive,LABEL_2,0.909522294998169
Stopped to have lunch at McDonalds. Chicken Nuggetssss! :) yummmmmy.,positive,LABEL_2,0.9786719083786011
Could go for a lot of McDonalds. i mean A LOT.,positive,LABEL_2,0.7992578744888306
my exam went good. @HelloLeonie: your prayers worked (:,positive,LABEL_2,0.9665951132774353
"Only one exam left, and i am so happy for it :D",positive,LABEL_2,0.9912346601486206
Math review. Im going to fail the exam.,negative,LABEL_0,0.9516411423683167
Colin Powell rocked yesterday on CBS. Cheney needs to shut the hell up and go home.Powell is a man of Honor and served our country proudly,negative,LABEL_2,0.3813035190105438
obviously not siding with Cheney here: http://bit.ly/19j2d,negative,LABEL_0,0.6938853859901428
Absolutely hilarious!!! from @mashable:  http://bit.ly/bccWt,positive,LABEL_2,0.8844509720802307
@mashable I never did thank you for including me in your Top 100 Twitter Authors! You Rock! (&amp; I New Wave :-D) http://bit.ly/EOrFV,positive,LABEL_2,0.9759111404418945
Learning jQuery 1.3 Book Review - http://cfbloggers.org/?c=30629,neutral,LABEL_1,0.8753106594085693
RT @shrop: Awesome JQuery reference book for Coda! http://www.macpeeps.com/coda/ #webdesign,positive,LABEL_2,0.9752782583236694
I've been sending e-mails like crazy today to my contacts...does anyone have a contact at Goodby SIlverstein...I'd love to speak to them,positive,LABEL_2,0.831638753414154
Adobe CS4 commercial by Goodby Silverstein: http://bit.ly/1aikhF,neutral,LABEL_1,0.8877946138381958
"Goodby, Silverstein's new site... http://www.goodbysilverstein.com/ I enjoy it.",positive,LABEL_2,0.9874951243400574
Wow everyone at the Google I/O conference got free G2's with a month of unlimited service,positive,LABEL_2,0.9799386262893677
@vkerkez dood I got a free google android phone at the I/O conference. The G2!,positive,LABEL_2,0.9518012404441833
"@Orli the G2 is amazing btw, a HUGE improvement over the G1",positive,LABEL_2,0.9875400066375732
"HTML 5 Demos! Lots of great stuff to come! Yes, I'm excited. :) http://htmlfive.appspot.com #io2009 #googleio",positive,LABEL_2,0.9925974607467651
@googleio http://twitpic.com/62shi - Yay! Happy place! Place place!  I love Google!,positive,LABEL_2,0.9925183057785034
#GoogleIO | O3D - Bringing 3d graphics to the browser. Very nice tbh. Funfun.,positive,LABEL_2,0.9845624566078186
"Awesome viral marketing for ""Funny People"" http://www.nbc.com/yo-teach/",positive,LABEL_2,0.961670994758606
"Watching a programme about the life of Hitler, its only enhancing my geekiness of history.",neutral,LABEL_0,0.43857502937316895
saw night at the museum out of sheer desperation. who is funding these movies?,negative,LABEL_0,0.8424078226089478
Night At The Museum 2? Pretty furkin good.,positive,LABEL_2,0.9809271097183228
Watching Night at the Museum - giggling.,positive,LABEL_2,0.9327394366264343
"@pambeeslyjenna Jenna, I went to see Night At The Museum 2 today and I was so surprised to see three cast members from The Office...",neutral,LABEL_2,0.9571780562400818
About to watch Night at the Museum with Ryan and Stacy,neutral,LABEL_1,0.8292647004127502
"Getting ready to go watch Night at the Museum 2.  Dum dum, you give me gum gum!",neutral,LABEL_2,0.5253424644470215
"Back from seeing 'Star Trek' and 'Night at the Museum.' 'Star Trek' was amazing, but 'Night at the Museum' was; eh.",negative,LABEL_2,0.719142735004425
just watched night at the museum 2! so stinkin cute!,positive,LABEL_2,0.9874739646911621
"So, Night at the Museum 2 was AWESOME! Much better than part 1. Next weekend we'll see Up.",positive,LABEL_2,0.9927058815956116
"I think I may have a new favorite restaurant. On our way to see ""Night at the Museum 2”.",neutral,LABEL_2,0.9675970673561096
"UP! was sold out, so i'm seeing Night At The Museum 2. I'm __ years old.",neutral,LABEL_2,0.5640079975128174
saw the new Night at the Museum and i loved it. Next is to go see UP in 3D,positive,LABEL_2,0.9883861541748047
It is a shame about GM. What if they are forced to make only cars the White House THINKS will sell? What do you think?,negative,LABEL_0,0.8251026272773743
"As u may have noticed, not too happy about the GM situation, nor AIG, Lehman, et al",negative,LABEL_0,0.8384996652603149
Obama: Nationalization of GM to be short-term   (AP) http://tinyurl.com/md347r,neutral,LABEL_1,0.8504024744033813
@Pittstock $GM good riddance.  sad though.,negative,LABEL_1,0.49127310514450073
"I Will NEVER Buy a Government Motors Vehicle: Until just recently, I drove GM cars. Since 1988, when I bought a .. http://tinyurl.com/lulsw8",negative,LABEL_0,0.6958200335502625
Having the old Coca-Cola guy on the GM board is stupid has heck! #tcot #ala,negative,LABEL_0,0.8979069590568542
#RantsAndRaves The worst thing about GM (concord / pleasant hill / martinez): is the fucking UAW. ..   http://buzzup.com/4ueb,negative,LABEL_0,0.9662238955497742
"Give a man a fish, u feed him for the day. Teach him to fish, u feed him for life. Buy him GM, and u F**K him over for good.",negative,LABEL_0,0.516756534576416
"The more I hear about this GM thing the more angry I get. Billions wasted, more bullshit. All for something like 40k employees and all the..",negative,LABEL_0,0.9737591743469238
@QuantTrader i own a GM car and it is junk as far as quality compared to a honda,negative,LABEL_0,0.739783763885498
sad day...bankrupt GM,negative,LABEL_0,0.9048900008201599
is upset about the whole GM thing. life as i know it is so screwed up,negative,LABEL_0,0.9716550707817078
whoever is running time warner needs to be repeatedly raped by a rhino so they understand the consequences of putting out shitty cable svcs,negative,LABEL_0,0.9666746258735657
"Time Warner CEO hints at online fees for magazines      (AP) - Read from Mountain View,United States. Views 16209 http://bit.ly/UdFCH",neutral,LABEL_1,0.8246956467628479
#WFTB Joining a bit late. My connection was down (boo time warner),negative,LABEL_0,0.8149088621139526
Cox or Time Warner?  Cox is cheaper and gets a B on dslreports.  TW is more expensive and gets a C.,negative,LABEL_1,0.5373898148536682
i am furious with time warner and their phone promotions!,negative,LABEL_0,0.9728428721427917
Just got home from chick-fil-a with the boys. Damn my internets down =( stupid time warner,negative,LABEL_0,0.9477466344833374
could time-warner cable suck more?  NO.,negative,LABEL_0,0.9282223582267761
Pissed at Time Warner for causin me to have slow internet problems,negative,LABEL_0,0.9487000703811646
"@sportsguy33 Ummm, having some Time Warner problems?",negative,LABEL_0,0.5016821622848511
You guys see this?  Why does Time Warner have to suck so much ass?  Really wish I could get U-Verse at my apartment. http://bit.ly/s594j,negative,LABEL_0,0.9298903942108154
"RT @sportsguy33 The upside to Time Warner: unhelpful phone operators   superslow on-site service. Crap, that's not an upside.",negative,LABEL_0,0.5740410089492798
"RT @sportsguy33: New Time Warner slogan: ""Time Warner, where we make you long for the days before cable.""",negative,LABEL_1,0.676886260509491
"confirmed: it's Time Warner's fault, not Facebook's, that fb is taking about 3 minutes to load. so tempted to switch to verizon =/",negative,LABEL_0,0.6892621517181396
@sportsguy33 Time Warner = epic fail,negative,LABEL_0,0.8253258466720581
Lawson to head Newedge Hong Kong http://bit.ly/xLQSD #business #china,neutral,LABEL_1,0.9199414849281311
Weird Piano Guitar House in China! http://u2s.me/72i8,neutral,LABEL_1,0.5521393418312073
Send us your GM/Chevy photos http://tinyurl.com/luzkpq,neutral,LABEL_1,0.8735418915748596
I know. How sad is that?  RT @caseymercier: 1st day of hurricane season. That's less scarey than govt taking over GM.,negative,LABEL_0,0.6655566692352295
"GM files Bankruptcy, not a good sign...",negative,LABEL_0,0.8476956486701965
yankees won mets lost. its a good day.,positive,LABEL_2,0.9244145154953003
My dentist appt today was actually quite enjoyable.,positive,LABEL_2,0.9811102151870728
I hate the effing dentist.,negative,LABEL_0,0.9787382483482361
@stevemoakler i had a dentist appt this morning and had the same conversation!,neutral,LABEL_1,0.7846947312355042
@kirstiealley I hate going to the dentist.. !!!,negative,LABEL_0,0.9747627973556519
i hate the dentist....who invented them anyways?,negative,LABEL_0,0.9781595468521118
this dentist's office is cold :/,negative,LABEL_0,0.9066178798675537
Check this video out -- David After Dentist http://bit.ly/47aW2,neutral,LABEL_1,0.8887882828712463
First dentist appointment [in years] on Wednesday possibly.,neutral,LABEL_1,0.9143988490104675
Tom Shanahan's latest column on SDSU and its NCAA Baseball Regional appearance: http://ow.ly/axhu,neutral,LABEL_1,0.9410517811775208
BaseballAmerica.com: Blog: Baseball America Prospects Blog ? Blog ... http://bit.ly/EtT8a,neutral,LABEL_1,0.8508818745613098
Portland city politics may undo baseball park http://tinyurl.com/lpjquj,neutral,LABEL_0,0.6687635183334351
"RT @WaterSISWEB: CA Merced's water bottled by Safeway, resold at a profit: Wells are drying up across the county http://tinyurl.com/mb573s",neutral,LABEL_1,0.5471384525299072
dropped her broccoli walking home from safeway! ;( so depressed,neutral,LABEL_0,0.9532085657119751
@ronjon we don't have Safeway.,neutral,LABEL_1,0.5663907527923584
Just applied at Safeway!(: Yeeeee!,positive,LABEL_2,0.7405472993850708
@ Safeway. Place is a nightmare right now. Bumming.,negative,LABEL_0,0.9634883999824524
at safeway with dad,neutral,LABEL_1,0.8551061153411865
"HATE safeway select green tea icecream! bought two cartons, what a waste of money.  &gt;_&lt;",negative,LABEL_0,0.9726130962371826
"Safeway with Marvin, Janelle, and Auntie Lhu",neutral,LABEL_1,0.9309561848640442
Safeway offering mobile coupons http://bit.ly/ONH7w,neutral,LABEL_1,0.8083989024162292
"Phillies Driving in the Cadillac with the Top Down in Cali, Win 5-3 - http://tinyurl.com/nzcjqa",neutral,LABEL_1,0.8558968901634216
Saved money by opting for grocery store trip and stocking food in hotel room fridge vs. eating out every night while out of town.,neutral,LABEL_1,0.5550410747528076
"Lounging around, eating Taco Bell and watching NCIS before work tonight. Need help staying awake.",neutral,LABEL_1,0.6797590851783752
eating breakfast and then school,neutral,LABEL_1,0.7758248448371887
still hungry after eating....,neutral,LABEL_1,0.5332157015800476
10 tips for healthy eating ? ResultsBy Fitness Blog :: Fitness ... http://bit.ly/62gFn,neutral,LABEL_1,0.8542920351028442
"with the boyfriend, eating a quesadilla",neutral,LABEL_1,0.7879081964492798
"Eating dinner. Meat, chips, and risotto.",neutral,LABEL_1,0.7549378871917725
got a new pair of nike shoes. pics up later,neutral,LABEL_2,0.7031955122947693
"Nike SB Blazer High ""ACG"" Custom - Brad Douglas - http://timesurl.at/45a448",neutral,LABEL_1,0.8979318737983704
Nike rocks. I'm super grateful for what I've done with them :) &amp; the European Division of NIKE is BEYOND! @whitSTYLES @muchasmuertes,positive,LABEL_2,0.9911692142486572
Nike Air Yeezy Khaki/Pink Colorway Release - http://shar.es/bjfN,neutral,LABEL_1,0.7740997672080994
@evelynbyrne have you tried Nike  ? V. addictive.,positive,LABEL_1,0.6885923147201538
@erickoston That looks an awful lot like one of Nike's private jets....I'm just sayin....,neutral,LABEL_1,0.5014222264289856
The Nike Training Club (beta) iPhone app looks very interesting.,positive,LABEL_2,0.9833083152770996
argghhhh why won't  my jquery appear in safari bad safari !!!,negative,LABEL_0,0.8430188894271851
DevSnippets : jQuery Tools - Javascript UI Components for the Web... http://inblogs.org/go/hfuqt,neutral,LABEL_1,0.8236600756645203
"all about Ajax,jquery ,css ,JavaScript and more... (many examples) http://ajaxian.com/",neutral,LABEL_1,0.6859709024429321
"I'm ready to drop the pretenses, I am forever in love with jQuery, and I want to marry it. Sorry ladies, this nerd is jquery.spokenFor.js",positive,LABEL_2,0.9187019467353821
"This is cold.. I was looking at google's chart//visualization API and found this jQuery ""wrapper"" for the API...  http://tinyurl.com/mq52bq",neutral,LABEL_0,0.6155837774276733
I spent most of my day reading a jQuery book. Now to start drinking some delirium tremens.,neutral,LABEL_1,0.49499091506004333
jquery Selectors http://codylindley.com/jqueryselectors/,neutral,LABEL_1,0.8578920960426331
How to implement a news ticker with jQuery and ten lines of code http://bit.ly/CZnFJ,neutral,LABEL_1,0.8397284746170044
What's Buffet Doing? Warren Buffett Kicks Butt In Battle of the Boots: Posted By:Alex Crippe.. http://bit.ly/AUIzO,neutral,LABEL_1,0.894122838973999
"SUPER INVESTORS: A great weekend read here from Warren Buffet. Oldie, but a goodie. http://tinyurl.com/oqxgga",positive,LABEL_2,0.9745341539382935
I'm truly braindead.  I couldn't come up with Warren Buffet's name to save my soul,neutral,LABEL_0,0.890342652797699
"reading Michael Palin book, The Python Years...great book. I also recommend Warren Buffet &amp; Nelson Mandela's bio",positive,LABEL_2,0.9574236273765564
"I mean, I'm down with Notre Dame if I have to.  It's a good school, I'd be closer to Dan, I'd enjoy it.",positive,LABEL_2,0.9069074392318726
"I can't watch TV without a Tivo.  And after all these years, the Time/Warner DVR  STILL sucks. http://www.davehitt.com/march03/twdvr.html",negative,LABEL_0,0.9585637450218201
I'd say some sports writers are idiots for saying Roger Federer is one of the best ever in Tennis.  Roger Federer is THE best ever in Tennis,positive,LABEL_0,0.3782743215560913
I still love my Kindle2 but reading The New York Times on it does not feel natural. I miss the Bloomingdale ads.,negative,LABEL_0,0.4120527505874634
I love my Kindle2. No more stacks of books to trip over on the way to the loo.,positive,LABEL_2,0.9051092863082886
"Although today's keynote rocked, for every great announcement, AT&amp;T shit on us just a little bit more.",negative,LABEL_2,0.4433814287185669
"@sheridanmarfil - its not so much my obsession with cell phones, but the iphone!  i'm a slave to at&amp;t forever because of it. :)",negative,LABEL_2,0.6819643974304199
@freitasm oh I see. I thought AT&amp;T were 900MHz WCDMA?,neutral,LABEL_1,0.6006712913513184
@Plip Where did you read about tethering support Phil?  Just AT&amp;T or will O2 be joining in?,neutral,LABEL_1,0.8977736234664917
Fuzzball is more fun than AT&amp;T ;P http://fuzz-ball.com/twitter,negative,LABEL_2,0.9480132460594177
"Today is a good day to dislike AT&amp;T. Vote out of office indeed, @danielpunkass",negative,LABEL_0,0.5235755443572998
GOT MY WAVE SANDBOX INVITE! Extra excited! Too bad I have class now... but I'll play with it soon enough! #io2009 #wave,positive,LABEL_2,0.9774927496910095
looks like summize has gone down. too many tweets from WWDC perhaps?,negative,LABEL_0,0.5121240019798279
I hope the girl at work  buys my Kindle2,neutral,LABEL_2,0.668709397315979
Missed this insight-filled May column: One smart guy looking closely at why he's impressed with Kindle2 http://bit.ly/i0peY @wroush,neutral,LABEL_2,0.6786981821060181
"@sklososky Thanks so much!!! ...from one of your *very* happy Kindle2 winners ; ) I was so surprised, fabulous. Thank you! Best, Kathleen",positive,LABEL_2,0.9927130341529846
Man I kinda dislike Apple right now. Case in point: the iPhone 3GS. Wish there was a video recorder app. Please?? http://bit.ly/DZm1T,negative,LABEL_0,0.9173527956008911
@cwong08 I have a Kindle2 (&amp; Sony PRS-500). Like it! Physical device feels good. Font is nice. Pg turns are snappy enuf. UI a little klunky.,positive,LABEL_2,0.9818899631500244
"The #Kindle2 seems the best eReader, but will it work in the UK and where can I get one?",positive,LABEL_2,0.9229471683502197
"I have a google addiction. Thank you for pointing that out, @annamartin123. Hahaha.",positive,LABEL_2,0.8800290822982788
@ruby_gem My primary debit card is Visa Electron.,neutral,LABEL_1,0.8967261910438538
Off to the bank to get my new visa platinum card,neutral,LABEL_1,0.8263531923294067
"dearest @google, you rich bastards! the VISA card you sent me doesn't work. why screw a little guy like me?",negative,LABEL_0,0.9779452681541443
has a date with bobby flay and gut fieri from food network,neutral,LABEL_1,0.9457345604896545
Excited about seeing Bobby Flay and Guy Fieri tomorrow at the Great American Food &amp; Music Fest!,positive,LABEL_2,0.9902585744857788
Gonna go see Bobby Flay 2moro at Shoreline. Eat and drink. Gonna be good.,positive,LABEL_2,0.9629401564598083
can't wait for the great american food and music festival at shoreline tomorrow.  mmm...katz pastrami and bobby flay. yes please.,positive,LABEL_2,0.9916621446609497
"My dad was in NY for a day, we ate at MESA grill last night and met Bobby Flay. So much fun, except I completely lost my voice today.",positive,LABEL_2,0.9441201686859131
Fighting with LaTex. Again...,negative,LABEL_1,0.5436663627624512
@Iheartseverus we love you too and don't want you to die!!!!!!  Latex = the devil,negative,LABEL_2,0.431631863117218
"7 hours. 7 hours of inkscape crashing, normally solid as a rock. 7 hours of LaTeX complaining at the slightest thing. I can't take any more.",negative,LABEL_0,0.8692930936813354
How to Track Iran with Social Media: http://bit.ly/2BoqU,neutral,LABEL_1,0.8005086779594421
Shit's hitting the fan in Iran...craziness indeed #iranelection,negative,LABEL_0,0.9344803094863892
Monday already. Iran may implode. Kitchen is a disaster. @annagoss seems happy. @sebulous had a nice weekend and @goldpanda is great. whoop.,negative,LABEL_2,0.34135690331459045
Twitter Stock buzz: $AAPL $ES_F $SPY $SPX $PALM  (updated: 12:00 PM),neutral,LABEL_1,0.7927829027175903
getting ready to test out some burger receipes this weekend. Bobby Flay has some great receipes to try. Thanks Bobby.,positive,LABEL_2,0.9660860300064087
@johncmayer is Bobby Flay joining you?,neutral,LABEL_1,0.9314813613891602
i lam so in love with Bobby Flay... he is my favorite. RT @terrysimpson: @bflay you need a place in Phoenix. We have great peppers here!,positive,LABEL_2,0.9900467991828918
"I just created my first LaTeX file from scratch. That didn't work out very well. (See @amandabittner , it's a great time waster)",negative,LABEL_0,0.5421858429908752
using Linux and loving it - so much nicer than windows... Looking forward to using the wysiwyg latex editor!,positive,LABEL_2,0.9895385503768921
"After using LaTeX a lot, any other typeset mathematics just looks hideous.",positive,LABEL_0,0.8560113310813904
Ask Programming: LaTeX or InDesign?: submitted by calcio1 [link] [1 comment] http://tinyurl.com/myfmf7,neutral,LABEL_1,0.8830879926681519
"On that note, I hate Word. I hate Pages. I hate LaTeX. There, I said it. I hate LaTeX. All you TEXN3RDS can come kill me now.",negative,LABEL_0,0.9703641533851624
Ahhh... back in a *real* text editing environment. I &lt;3 LaTeX.,positive,LABEL_2,0.9425943493843079
"Trouble in Iran, I see. Hmm. Iran. Iran so far away. #flockofseagullsweregeopoliticallycorrect",negative,LABEL_0,0.6379847526550293
Reading the tweets coming out of Iran... The whole thing is terrifying and incredibly sad...,negative,LABEL_0,0.9589777588844299
