text,expected_sentiment,model_output,confidence_score
SOOO DISSAPOiNTED THEY SENT DANNY GOKEY HOME... YOU STiLL ROCK ...DANNY ... MY HOMETOWN HERO !! YEAH MiLROCKEE!!,positive,positive,0.9553204774856567
"RT @PassionModel 'American Idol' fashion: Adam Lambert tones down, Danny Gokey cute ... http://cli.gs/7JWSHV",positive,neutral,0.5049001574516296
@dannygokey I love you DANNY GOKEY!! :),positive,positive,0.9863285422325134
RT @justindavey: RT @tweetmeme GM OnStar now instantly sends accident location coordinates to 911 | GPS Obsessed http://bit.ly/16szL1,neutral,neutral,0.9067384004592896
so tired. i didn't sleep well at all last night.,negative,negative,0.8977334499359131
Boarding plane for San Francisco in 1 hour; 6 hr flight. Blech.,negative,negative,0.7547289133071899
bonjour San Francisco. My back hurts from last night..,negative,negative,0.8597880601882935
"breakers. in San Francisco, CA http://loopt.us/4v88Bw.t",neutral,neutral,0.787621021270752
Heading to San Francisco,neutral,neutral,0.845425546169281
With my best girl for a few more hours in San francisco. Mmmmmfamily is wonderful!,positive,positive,0.9897386431694031
"F*** up big, or go home - AIG",negative,negative,0.49209773540496826
Went to see the Star Trek movie last night.  Very satisfying.,positive,positive,0.9840908646583557
"I can't wait, going to see star trek tonight!!",positive,positive,0.9903364181518555
Star Trek was as good as everyone said!!,positive,positive,0.9833754897117615
am loving new malcolm gladwell book - outliers,positive,positive,0.9861419796943665
I highly recommend Malcolm Gladwell's 'The Tipping Point.' My next audiobook will probably be one of his as well.,positive,positive,0.976851761341095
Malcolm Gladwell is a genius at tricking people into not realizing he's a fucking idiot,negative,negative,0.8677393198013306
"@sportsguy33 hey no offense but malcolm gladwell is a pretenious, annoying cunt and he brings you down. cant read his shit",negative,negative,0.9478294253349304
RT @clashmore: http://bit.ly/SOYv7  Great article by Malcolm Gladwell.,positive,positive,0.9598228335380554
I seriously underestimated Malcolm Gladwell.  I want to meet this dude.,positive,positive,0.4709678888320923
i hate comcast right now. everything is down cable internet &amp; phone....ughh what am i to do,negative,negative,0.9593501687049866
Comcast sucks.,negative,negative,0.9236923456192017
The day I never have to deal with Comcast again will rank as one of the best days of my life.,negative,positive,0.8954167366027832
@Dommm did comcast fail again??,negative,negative,0.8202640414237976
How do you use the twitter API?... http://bit.ly/4VBhH,neutral,neutral,0.9457619786262512
curses the Twitter API limit,negative,neutral,0.6178373098373413
"Now I can see why Dave Winer screams about lack of Twitter API, its limitations and access throttles!",negative,negative,0.7427176833152771
testing Twitter API,neutral,neutral,0.8285703063011169
Arg. Twitter API is making me crazy.,negative,negative,0.7817659974098206
Testing Twitter API. Remote Update,neutral,neutral,0.8821979761123657
I'm really loving the new search site Wolfram/Alpha. Makes Google seem so ... quaint. http://www72.wolframalpha.com/,positive,positive,0.9817907810211182
"#wolfram Alpha SUCKS! Even for researchers the information provided is less than you can get from #google or #wikipedia, totally useless!",negative,negative,0.9475205540657043
Off to the NIKE factory!!!,positive,positive,0.5817287564277649
New nike muppet commercials are pretty cute. Why do we live together again?,positive,positive,0.9052738547325134
New blog post: Nike Zoom LeBron Soldier 3 (III) - White / Black - Teal http://bit.ly/rouUS,neutral,neutral,0.881965160369873
New blog post: Nike Trainer 1 http://bit.ly/394bp,neutral,neutral,0.813856840133667
@Fraggle312 oh those are awesome! i so wish they weren't owned by nike :(,negative,positive,0.6834250688552856
@tonyhawk http://twitpic.com/5c7uj - AWESOME!!! Seeing the show Friday at the Shoreline Amphitheatre. Never seen NIN before. Can't wait. ...,positive,positive,0.9880266189575195
"arhh, It's weka bug. = ="" and I spent almost two hours to find that out. crappy me",negative,negative,0.9356898069381714
"@mitzs hey bud :) np I do so love my 50D, although I'd love a 5D mkII more",positive,positive,0.9812961220741272
@jonduenas @robynlyn just got us a 50D for the office. :D,positive,positive,0.9382206201553345
Just picked up my new Canon 50D...it's beautiful!!  Prepare for some seriously awesome photography!,positive,positive,0.988362729549408
Just got my new toy. Canon 50D. Love love love it!,positive,positive,0.9887933135032654
Learning about lambda calculus :),positive,positive,0.9388876557350159
"#jobs #sittercity Help with taking care of sick child (East Palo Alto, CA) http://tinyurl.com/qwrr2m",neutral,neutral,0.8692160248756409
I'm moving to East Palo Alto!,positive,positive,0.5040934681892395
@ atebits I just finished watching your Stanford iPhone Class session. I really appreciate it. You Rock!,positive,positive,0.986946165561676
@jktweet Hi! Just saw your Stanford talk and really liked your advice. Just saying Hi from Singapore (yes the videos do get around),positive,positive,0.9732585549354553
#MBA Admissions Tips Stanford GSB Deadlines and Essay Topics 2009-2010 http://tinyurl.com/pet4fd,neutral,neutral,0.9417760372161865
Ethics and nonprofits - http://bit.ly/qsXRp  #stanford #socialentrepreneurship,neutral,neutral,0.9017980098724365
LAKERS tonight let's go!!!!,positive,positive,0.9416574835777283
Will the Lakers kick the Nuggets ass tonight?,positive,neutral,0.5863782167434692
Oooooooh... North Korea is in troubleeeee! http://bit.ly/19epAH,negative,negative,0.8538885712623596
Wat the heck is North Korea doing!!??!! They just conducted powerful nuclear tests! Follow the link: http://www.msnbc.msn.com/id/30921379,negative,negative,0.8544685244560242
Listening to Obama... Friggin North Korea...,negative,negative,0.8400890827178955
"I just realized we three monkeys in the white Obama.Biden,Pelosi . Sarah Palin 2012",negative,neutral,0.5617819428443909
@foxnews Pelosi should stay in China and never come back.,negative,negative,0.7974136471748352
Nancy Pelosi gave the worst commencement speech I've ever heard. Yes I'm still bitter about this,negative,negative,0.9597017168998718
ugh. the amount of times these stupid insects have bitten me. Grr..,negative,negative,0.9500259757041931
Prettiest insects EVER - Pink Katydids: http://bit.ly/2Upw2p,positive,positive,0.9654854536056519
Just got barraged by a horde of insects hungry for my kitchen light. So scary.,negative,negative,0.9108113646507263
Just had McDonalds for dinner. :D It was goooood. Big Mac Meal. ;),positive,positive,0.9908379912376404
AHH YES LOL IMA TELL MY HUBBY TO GO GET ME SUM MCDONALDS =],positive,positive,0.9549949765205383
Stopped to have lunch at McDonalds. Chicken Nuggetssss! :) yummmmmy.,positive,positive,0.9795931577682495
Could go for a lot of McDonalds. i mean A LOT.,positive,positive,0.7730154395103455
my exam went good. @HelloLeonie: your prayers worked (:,positive,positive,0.9759398698806763
"Only one exam left, and i am so happy for it :D",positive,positive,0.9907785654067993
Math review. Im going to fail the exam.,negative,negative,0.8983035087585449
Colin Powell rocked yesterday on CBS. Cheney needs to shut the hell up and go home.Powell is a man of Honor and served our country proudly,negative,positive,0.5390746593475342
obviously not siding with Cheney here: http://bit.ly/19j2d,negative,neutral,0.6048759818077087
Absolutely hilarious!!! from @mashable:  http://bit.ly/bccWt,positive,positive,0.9738070964813232
@mashable I never did thank you for including me in your Top 100 Twitter Authors! You Rock! (&amp; I New Wave :-D) http://bit.ly/EOrFV,positive,positive,0.9782401919364929
Learning jQuery 1.3 Book Review - http://cfbloggers.org/?c=30629,neutral,neutral,0.8389385938644409
RT @shrop: Awesome JQuery reference book for Coda! http://www.macpeeps.com/coda/ #webdesign,positive,positive,0.9693952798843384
I've been sending e-mails like crazy today to my contacts...does anyone have a contact at Goodby SIlverstein...I'd love to speak to them,positive,positive,0.666696310043335
Adobe CS4 commercial by Goodby Silverstein: http://bit.ly/1aikhF,neutral,neutral,0.7890267372131348
"Goodby, Silverstein's new site... http://www.goodbysilverstein.com/ I enjoy it.",positive,positive,0.9811218976974487
Wow everyone at the Google I/O conference got free G2's with a month of unlimited service,positive,positive,0.9466713070869446
@vkerkez dood I got a free google android phone at the I/O conference. The G2!,positive,positive,0.8760366439819336
"@Orli the G2 is amazing btw, a HUGE improvement over the G1",positive,positive,0.9845863580703735
"HTML 5 Demos! Lots of great stuff to come! Yes, I'm excited. :) http://htmlfive.appspot.com #io2009 #googleio",positive,positive,0.989993155002594
@googleio http://twitpic.com/62shi - Yay! Happy place! Place place!  I love Google!,positive,positive,0.9900062680244446
#GoogleIO | O3D - Bringing 3d graphics to the browser. Very nice tbh. Funfun.,positive,positive,0.9863955974578857
"Awesome viral marketing for ""Funny People"" http://www.nbc.com/yo-teach/",positive,positive,0.9718790650367737
"Watching a programme about the life of Hitler, its only enhancing my geekiness of history.",neutral,neutral,0.46196213364601135
saw night at the museum out of sheer desperation. who is funding these movies?,negative,negative,0.7306137681007385
Night At The Museum 2? Pretty furkin good.,positive,positive,0.9800335764884949
Watching Night at the Museum - giggling.,positive,positive,0.7271397709846497
"@pambeeslyjenna Jenna, I went to see Night At The Museum 2 today and I was so surprised to see three cast members from The Office...",neutral,positive,0.7693263292312622
About to watch Night at the Museum with Ryan and Stacy,neutral,neutral,0.8657331466674805
"Getting ready to go watch Night at the Museum 2.  Dum dum, you give me gum gum!",neutral,positive,0.5277165770530701
"Back from seeing 'Star Trek' and 'Night at the Museum.' 'Star Trek' was amazing, but 'Night at the Museum' was; eh.",negative,positive,0.6230560541152954
just watched night at the museum 2! so stinkin cute!,positive,positive,0.9834340810775757
"So, Night at the Museum 2 was AWESOME! Much better than part 1. Next weekend we'll see Up.",positive,positive,0.9894864559173584
"I think I may have a new favorite restaurant. On our way to see ""Night at the Museum 2”.",neutral,positive,0.9571512937545776
"UP! was sold out, so i'm seeing Night At The Museum 2. I'm __ years old.",neutral,neutral,0.4829782545566559
saw the new Night at the Museum and i loved it. Next is to go see UP in 3D,positive,positive,0.9859154224395752
It is a shame about GM. What if they are forced to make only cars the White House THINKS will sell? What do you think?,negative,negative,0.8800627589225769
"As u may have noticed, not too happy about the GM situation, nor AIG, Lehman, et al",negative,negative,0.7240946292877197
Obama: Nationalization of GM to be short-term   (AP) http://tinyurl.com/md347r,neutral,neutral,0.8448469638824463
@Pittstock $GM good riddance.  sad though.,negative,negative,0.8082050681114197
"I Will NEVER Buy a Government Motors Vehicle: Until just recently, I drove GM cars. Since 1988, when I bought a .. http://tinyurl.com/lulsw8",negative,negative,0.5597909688949585
Having the old Coca-Cola guy on the GM board is stupid has heck! #tcot #ala,negative,negative,0.9099936485290527
#RantsAndRaves The worst thing about GM (concord / pleasant hill / martinez): is the fucking UAW. ..   http://buzzup.com/4ueb,negative,negative,0.9440609216690063
"Give a man a fish, u feed him for the day. Teach him to fish, u feed him for life. Buy him GM, and u F**K him over for good.",negative,negative,0.5033789277076721
"The more I hear about this GM thing the more angry I get. Billions wasted, more bullshit. All for something like 40k employees and all the..",negative,negative,0.9471995830535889
@QuantTrader i own a GM car and it is junk as far as quality compared to a honda,negative,negative,0.8307164311408997
sad day...bankrupt GM,negative,negative,0.9040365815162659
is upset about the whole GM thing. life as i know it is so screwed up,negative,negative,0.9430378079414368
whoever is running time warner needs to be repeatedly raped by a rhino so they understand the consequences of putting out shitty cable svcs,negative,negative,0.9238618016242981
"Time Warner CEO hints at online fees for magazines      (AP) - Read from Mountain View,United States. Views 16209 http://bit.ly/UdFCH",neutral,neutral,0.9519107937812805
#WFTB Joining a bit late. My connection was down (boo time warner),negative,negative,0.7981719374656677
Cox or Time Warner?  Cox is cheaper and gets a B on dslreports.  TW is more expensive and gets a C.,negative,neutral,0.7501410245895386
i am furious with time warner and their phone promotions!,negative,negative,0.9428011178970337
Just got home from chick-fil-a with the boys. Damn my internets down =( stupid time warner,negative,negative,0.9346288442611694
could time-warner cable suck more?  NO.,negative,negative,0.9325855374336243
Pissed at Time Warner for causin me to have slow internet problems,negative,negative,0.9442670941352844
"@sportsguy33 Ummm, having some Time Warner problems?",negative,neutral,0.6135309934616089
You guys see this?  Why does Time Warner have to suck so much ass?  Really wish I could get U-Verse at my apartment. http://bit.ly/s594j,negative,negative,0.9286726117134094
"RT @sportsguy33 The upside to Time Warner: unhelpful phone operators   superslow on-site service. Crap, that's not an upside.",negative,negative,0.8649875521659851
"RT @sportsguy33: New Time Warner slogan: ""Time Warner, where we make you long for the days before cable.""",negative,positive,0.6702399849891663
"confirmed: it's Time Warner's fault, not Facebook's, that fb is taking about 3 minutes to load. so tempted to switch to verizon =/",negative,negative,0.886023759841919
@sportsguy33 Time Warner = epic fail,negative,negative,0.697409987449646
Lawson to head Newedge Hong Kong http://bit.ly/xLQSD #business #china,neutral,neutral,0.9360895156860352
Weird Piano Guitar House in China! http://u2s.me/72i8,neutral,neutral,0.8364967703819275
Send us your GM/Chevy photos http://tinyurl.com/luzkpq,neutral,neutral,0.8031594753265381
I know. How sad is that?  RT @caseymercier: 1st day of hurricane season. That's less scarey than govt taking over GM.,negative,negative,0.8157040476799011
"GM files Bankruptcy, not a good sign...",negative,negative,0.8901739716529846
yankees won mets lost. its a good day.,positive,positive,0.9487931132316589
My dentist appt today was actually quite enjoyable.,positive,positive,0.9793903827667236
I hate the effing dentist.,negative,negative,0.9347886443138123
@stevemoakler i had a dentist appt this morning and had the same conversation!,neutral,neutral,0.6894662380218506
@kirstiealley I hate going to the dentist.. !!!,negative,negative,0.9051622152328491
i hate the dentist....who invented them anyways?,negative,negative,0.9505882859230042
this dentist's office is cold :/,negative,negative,0.9006462097167969
Check this video out -- David After Dentist http://bit.ly/47aW2,neutral,neutral,0.6953041553497314
First dentist appointment [in years] on Wednesday possibly.,neutral,neutral,0.8420515060424805
Tom Shanahan's latest column on SDSU and its NCAA Baseball Regional appearance: http://ow.ly/axhu,neutral,neutral,0.9584528207778931
BaseballAmerica.com: Blog: Baseball America Prospects Blog ? Blog ... http://bit.ly/EtT8a,neutral,neutral,0.9680376648902893
Portland city politics may undo baseball park http://tinyurl.com/lpjquj,neutral,neutral,0.629271924495697
"RT @WaterSISWEB: CA Merced's water bottled by Safeway, resold at a profit: Wells are drying up across the county http://tinyurl.com/mb573s",neutral,neutral,0.7458341717720032
dropped her broccoli walking home from safeway! ;( so depressed,neutral,negative,0.9230754375457764
@ronjon we don't have Safeway.,neutral,neutral,0.5249481201171875
Just applied at Safeway!(: Yeeeee!,positive,positive,0.9509283900260925
@ Safeway. Place is a nightmare right now. Bumming.,negative,negative,0.9432467222213745
at safeway with dad,neutral,neutral,0.8034725189208984
"HATE safeway select green tea icecream! bought two cartons, what a waste of money.  &gt;_&lt;",negative,negative,0.9564825296401978
"Safeway with Marvin, Janelle, and Auntie Lhu",neutral,neutral,0.9323511719703674
Safeway offering mobile coupons http://bit.ly/ONH7w,neutral,neutral,0.6980934739112854
"Phillies Driving in the Cadillac with the Top Down in Cali, Win 5-3 - http://tinyurl.com/nzcjqa",neutral,neutral,0.7191548347473145
Saved money by opting for grocery store trip and stocking food in hotel room fridge vs. eating out every night while out of town.,neutral,neutral,0.6918112635612488
"Lounging around, eating Taco Bell and watching NCIS before work tonight. Need help staying awake.",neutral,neutral,0.6760238409042358
eating breakfast and then school,neutral,neutral,0.820359468460083
still hungry after eating....,neutral,neutral,0.7700698971748352
10 tips for healthy eating ? ResultsBy Fitness Blog :: Fitness ... http://bit.ly/62gFn,neutral,neutral,0.7054978609085083
"with the boyfriend, eating a quesadilla",neutral,neutral,0.6149321794509888
"Eating dinner. Meat, chips, and risotto.",neutral,neutral,0.621655285358429
got a new pair of nike shoes. pics up later,neutral,positive,0.7243859171867371
"Nike SB Blazer High ""ACG"" Custom - Brad Douglas - http://timesurl.at/45a448",neutral,neutral,0.9259266257286072
Nike rocks. I'm super grateful for what I've done with them :) &amp; the European Division of NIKE is BEYOND! @whitSTYLES @muchasmuertes,positive,positive,0.9863221645355225
Nike Air Yeezy Khaki/Pink Colorway Release - http://shar.es/bjfN,neutral,neutral,0.8427376747131348
@evelynbyrne have you tried Nike  ? V. addictive.,positive,positive,0.793241024017334
@erickoston That looks an awful lot like one of Nike's private jets....I'm just sayin....,neutral,neutral,0.5136445164680481
The Nike Training Club (beta) iPhone app looks very interesting.,positive,positive,0.9592781066894531
argghhhh why won't  my jquery appear in safari bad safari !!!,negative,negative,0.935468316078186
DevSnippets : jQuery Tools - Javascript UI Components for the Web... http://inblogs.org/go/hfuqt,neutral,neutral,0.9004242420196533
"all about Ajax,jquery ,css ,JavaScript and more... (many examples) http://ajaxian.com/",neutral,neutral,0.7422525882720947
"I'm ready to drop the pretenses, I am forever in love with jQuery, and I want to marry it. Sorry ladies, this nerd is jquery.spokenFor.js",positive,positive,0.9269012212753296
"This is cold.. I was looking at google's chart//visualization API and found this jQuery ""wrapper"" for the API...  http://tinyurl.com/mq52bq",neutral,negative,0.7904672026634216
I spent most of my day reading a jQuery book. Now to start drinking some delirium tremens.,neutral,neutral,0.6680495738983154
jquery Selectors http://codylindley.com/jqueryselectors/,neutral,neutral,0.9232089519500732
How to implement a news ticker with jQuery and ten lines of code http://bit.ly/CZnFJ,neutral,neutral,0.8406469821929932
What's Buffet Doing? Warren Buffett Kicks Butt In Battle of the Boots: Posted By:Alex Crippe.. http://bit.ly/AUIzO,neutral,neutral,0.924476146697998
"SUPER INVESTORS: A great weekend read here from Warren Buffet. Oldie, but a goodie. http://tinyurl.com/oqxgga",positive,positive,0.9784069657325745
I'm truly braindead.  I couldn't come up with Warren Buffet's name to save my soul,neutral,negative,0.8626537322998047
"reading Michael Palin book, The Python Years...great book. I also recommend Warren Buffet &amp; Nelson Mandela's bio",positive,positive,0.9611974954605103
"I mean, I'm down with Notre Dame if I have to.  It's a good school, I'd be closer to Dan, I'd enjoy it.",positive,positive,0.9153814911842346
"I can't watch TV without a Tivo.  And after all these years, the Time/Warner DVR  STILL sucks. http://www.davehitt.com/march03/twdvr.html",negative,negative,0.9187014698982239
I'd say some sports writers are idiots for saying Roger Federer is one of the best ever in Tennis.  Roger Federer is THE best ever in Tennis,positive,positive,0.6021438241004944
I still love my Kindle2 but reading The New York Times on it does not feel natural. I miss the Bloomingdale ads.,negative,negative,0.41004687547683716
I love my Kindle2. No more stacks of books to trip over on the way to the loo.,positive,positive,0.8969870209693909
"Although today's keynote rocked, for every great announcement, AT&amp;T shit on us just a little bit more.",negative,negative,0.7885691523551941
"@sheridanmarfil - its not so much my obsession with cell phones, but the iphone!  i'm a slave to at&amp;t forever because of it. :)",negative,positive,0.8194813132286072
@freitasm oh I see. I thought AT&amp;T were 900MHz WCDMA?,neutral,neutral,0.8433841466903687
@Plip Where did you read about tethering support Phil?  Just AT&amp;T or will O2 be joining in?,neutral,neutral,0.9470221996307373
Fuzzball is more fun than AT&amp;T ;P http://fuzz-ball.com/twitter,negative,positive,0.9471089243888855
"Today is a good day to dislike AT&amp;T. Vote out of office indeed, @danielpunkass",negative,negative,0.7711947560310364
GOT MY WAVE SANDBOX INVITE! Extra excited! Too bad I have class now... but I'll play with it soon enough! #io2009 #wave,positive,positive,0.9636203646659851
looks like summize has gone down. too many tweets from WWDC perhaps?,negative,negative,0.6593048572540283
I hope the girl at work  buys my Kindle2,neutral,neutral,0.5191453695297241
Missed this insight-filled May column: One smart guy looking closely at why he's impressed with Kindle2 http://bit.ly/i0peY @wroush,neutral,positive,0.5731141567230225
"@sklososky Thanks so much!!! ...from one of your *very* happy Kindle2 winners ; ) I was so surprised, fabulous. Thank you! Best, Kathleen",positive,positive,0.9900013208389282
Man I kinda dislike Apple right now. Case in point: the iPhone 3GS. Wish there was a video recorder app. Please?? http://bit.ly/DZm1T,negative,negative,0.9415795207023621
@cwong08 I have a Kindle2 (&amp; Sony PRS-500). Like it! Physical device feels good. Font is nice. Pg turns are snappy enuf. UI a little klunky.,positive,positive,0.942386269569397
"The #Kindle2 seems the best eReader, but will it work in the UK and where can I get one?",positive,positive,0.9071246385574341
"I have a google addiction. Thank you for pointing that out, @annamartin123. Hahaha.",positive,positive,0.7954935431480408
@ruby_gem My primary debit card is Visa Electron.,neutral,neutral,0.8467657566070557
Off to the bank to get my new visa platinum card,neutral,neutral,0.7496610283851624
"dearest @google, you rich bastards! the VISA card you sent me doesn't work. why screw a little guy like me?",negative,negative,0.9613759517669678
has a date with bobby flay and gut fieri from food network,neutral,neutral,0.9161846041679382
Excited about seeing Bobby Flay and Guy Fieri tomorrow at the Great American Food &amp; Music Fest!,positive,positive,0.9862393736839294
Gonna go see Bobby Flay 2moro at Shoreline. Eat and drink. Gonna be good.,positive,positive,0.9601460695266724
can't wait for the great american food and music festival at shoreline tomorrow.  mmm...katz pastrami and bobby flay. yes please.,positive,positive,0.99054354429245
"My dad was in NY for a day, we ate at MESA grill last night and met Bobby Flay. So much fun, except I completely lost my voice today.",positive,positive,0.8293229341506958
Fighting with LaTex. Again...,negative,neutral,0.7298784255981445
@Iheartseverus we love you too and don't want you to die!!!!!!  Latex = the devil,negative,positive,0.4770565330982208
"7 hours. 7 hours of inkscape crashing, normally solid as a rock. 7 hours of LaTeX complaining at the slightest thing. I can't take any more.",negative,negative,0.920015275478363
How to Track Iran with Social Media: http://bit.ly/2BoqU,neutral,neutral,0.9270026087760925
Shit's hitting the fan in Iran...craziness indeed #iranelection,negative,negative,0.9045618176460266
Monday already. Iran may implode. Kitchen is a disaster. @annagoss seems happy. @sebulous had a nice weekend and @goldpanda is great. whoop.,negative,negative,0.5043227076530457
Twitter Stock buzz: $AAPL $ES_F $SPY $SPX $PALM  (updated: 12:00 PM),neutral,neutral,0.8046315312385559
getting ready to test out some burger receipes this weekend. Bobby Flay has some great receipes to try. Thanks Bobby.,positive,positive,0.957730233669281
@johncmayer is Bobby Flay joining you?,neutral,neutral,0.8906745314598083
i lam so in love with Bobby Flay... he is my favorite. RT @terrysimpson: @bflay you need a place in Phoenix. We have great peppers here!,positive,positive,0.9798865914344788
"I just created my first LaTeX file from scratch. That didn't work out very well. (See @amandabittner , it's a great time waster)",negative,negative,0.5725479125976562
using Linux and loving it - so much nicer than windows... Looking forward to using the wysiwyg latex editor!,positive,positive,0.9833860993385315
"After using LaTeX a lot, any other typeset mathematics just looks hideous.",positive,negative,0.8928654789924622
Ask Programming: LaTeX or InDesign?: submitted by calcio1 [link] [1 comment] http://tinyurl.com/myfmf7,neutral,neutral,0.9134033918380737
"On that note, I hate Word. I hate Pages. I hate LaTeX. There, I said it. I hate LaTeX. All you TEXN3RDS can come kill me now.",negative,negative,0.9407828450202942
Ahhh... back in a *real* text editing environment. I &lt;3 LaTeX.,positive,positive,0.9659969210624695
"Trouble in Iran, I see. Hmm. Iran. Iran so far away. #flockofseagullsweregeopoliticallycorrect",negative,negative,0.6428221464157104
Reading the tweets coming out of Iran... The whole thing is terrifying and incredibly sad...,negative,negative,0.9250650405883789
