text,expected_sentiment,model_output,confidence_score
SOOO DISSAPOiNTED THEY SENT DANNY GOKEY HOME... YOU STiLL ROCK ...DANNY ... MY HOMETOWN HERO !! YEAH MiLROCKEE!!,positive,positive,0.7750844955444336
"RT @PassionModel 'American Idol' fashion: Adam Lambert tones down, Danny Gokey cute ... http://cli.gs/7JWSHV",positive,neutral,0.6246749758720398
@dannygokey I love you DANNY GOKEY!! :),positive,positive,0.8913089632987976
RT @justindavey: RT @tweetmeme GM OnStar now instantly sends accident location coordinates to 911 | GPS Obsessed http://bit.ly/16szL1,neutral,neutral,0.8346761465072632
so tired. i didn't sleep well at all last night.,negative,negative,0.8757643699645996
Boarding plane for San Francisco in 1 hour; 6 hr flight. Blech.,negative,positive,0.7084164023399353
bonjour San Francisco. My back hurts from last night..,negative,negative,0.9040959477424622
"breakers. in San Francisco, CA http://loopt.us/4v88Bw.t",neutral,neutral,0.893581211566925
Heading to San Francisco,neutral,neutral,0.8284003138542175
With my best girl for a few more hours in San francisco. Mmmmmfamily is wonderful!,positive,positive,0.8762655258178711
"F*** up big, or go home - AIG",negative,negative,0.7816834449768066
Went to see the Star Trek movie last night.  Very satisfying.,positive,positive,0.9265490174293518
"I can't wait, going to see star trek tonight!!",positive,positive,0.8635615110397339
Star Trek was as good as everyone said!!,positive,positive,0.8726968169212341
am loving new malcolm gladwell book - outliers,positive,positive,0.8528088927268982
I highly recommend Malcolm Gladwell's 'The Tipping Point.' My next audiobook will probably be one of his as well.,positive,positive,0.7785097360610962
Malcolm Gladwell is a genius at tricking people into not realizing he's a fucking idiot,negative,negative,0.817560076713562
"@sportsguy33 hey no offense but malcolm gladwell is a pretenious, annoying cunt and he brings you down. cant read his shit",negative,negative,0.9608684182167053
RT @clashmore: http://bit.ly/SOYv7  Great article by Malcolm Gladwell.,positive,positive,0.8243678212165833
I seriously underestimated Malcolm Gladwell.  I want to meet this dude.,positive,negative,0.5011736750602722
i hate comcast right now. everything is down cable internet &amp; phone....ughh what am i to do,negative,negative,0.9488836526870728
Comcast sucks.,negative,negative,0.9432174563407898
The day I never have to deal with Comcast again will rank as one of the best days of my life.,negative,positive,0.8331237435340881
@Dommm did comcast fail again??,negative,negative,0.8733240962028503
How do you use the twitter API?... http://bit.ly/4VBhH,neutral,neutral,0.8198990225791931
curses the Twitter API limit,negative,negative,0.9365473985671997
"Now I can see why Dave Winer screams about lack of Twitter API, its limitations and access throttles!",negative,negative,0.9177000522613525
testing Twitter API,neutral,neutral,0.7128769159317017
Arg. Twitter API is making me crazy.,negative,negative,0.8798675537109375
Testing Twitter API. Remote Update,neutral,neutral,0.8461045622825623
I'm really loving the new search site Wolfram/Alpha. Makes Google seem so ... quaint. http://www72.wolframalpha.com/,positive,positive,0.8557326197624207
"#wolfram Alpha SUCKS! Even for researchers the information provided is less than you can get from #google or #wikipedia, totally useless!",negative,negative,0.9587234854698181
Off to the NIKE factory!!!,positive,neutral,0.4819033443927765
New nike muppet commercials are pretty cute. Why do we live together again?,positive,positive,0.8272966742515564
New blog post: Nike Zoom LeBron Soldier 3 (III) - White / Black - Teal http://bit.ly/rouUS,neutral,neutral,0.8840986490249634
New blog post: Nike Trainer 1 http://bit.ly/394bp,neutral,neutral,0.8725535869598389
@Fraggle312 oh those are awesome! i so wish they weren't owned by nike :(,negative,negative,0.8088204264640808
@tonyhawk http://twitpic.com/5c7uj - AWESOME!!! Seeing the show Friday at the Shoreline Amphitheatre. Never seen NIN before. Can't wait. ...,positive,positive,0.9226908683776855
"arhh, It's weka bug. = ="" and I spent almost two hours to find that out. crappy me",negative,negative,0.9281119704246521
"@mitzs hey bud :) np I do so love my 50D, although I'd love a 5D mkII more",positive,positive,0.8545007109642029
@jonduenas @robynlyn just got us a 50D for the office. :D,positive,positive,0.6831859946250916
Just picked up my new Canon 50D...it's beautiful!!  Prepare for some seriously awesome photography!,positive,positive,0.9278844594955444
Just got my new toy. Canon 50D. Love love love it!,positive,positive,0.9144934415817261
Learning about lambda calculus :),positive,positive,0.6953300833702087
"#jobs #sittercity Help with taking care of sick child (East Palo Alto, CA) http://tinyurl.com/qwrr2m",neutral,neutral,0.7378915548324585
I'm moving to East Palo Alto!,positive,neutral,0.7510882019996643
@ atebits I just finished watching your Stanford iPhone Class session. I really appreciate it. You Rock!,positive,positive,0.941030740737915
@jktweet Hi! Just saw your Stanford talk and really liked your advice. Just saying Hi from Singapore (yes the videos do get around),positive,positive,0.8609386086463928
#MBA Admissions Tips Stanford GSB Deadlines and Essay Topics 2009-2010 http://tinyurl.com/pet4fd,neutral,neutral,0.886705219745636
Ethics and nonprofits - http://bit.ly/qsXRp  #stanford #socialentrepreneurship,neutral,neutral,0.8365936279296875
LAKERS tonight let's go!!!!,positive,positive,0.8440957069396973
Will the Lakers kick the Nuggets ass tonight?,positive,neutral,0.5735281109809875
Oooooooh... North Korea is in troubleeeee! http://bit.ly/19epAH,negative,negative,0.8731047511100769
Wat the heck is North Korea doing!!??!! They just conducted powerful nuclear tests! Follow the link: http://www.msnbc.msn.com/id/30921379,negative,negative,0.6076328754425049
Listening to Obama... Friggin North Korea...,negative,negative,0.9191284775733948
"I just realized we three monkeys in the white Obama.Biden,Pelosi . Sarah Palin 2012",negative,negative,0.6200405359268188
@foxnews Pelosi should stay in China and never come back.,negative,negative,0.7204549908638
Nancy Pelosi gave the worst commencement speech I've ever heard. Yes I'm still bitter about this,negative,negative,0.9557111263275146
ugh. the amount of times these stupid insects have bitten me. Grr..,negative,negative,0.9419729113578796
Prettiest insects EVER - Pink Katydids: http://bit.ly/2Upw2p,positive,positive,0.8253066539764404
Just got barraged by a horde of insects hungry for my kitchen light. So scary.,negative,negative,0.9374898672103882
Just had McDonalds for dinner. :D It was goooood. Big Mac Meal. ;),positive,positive,0.9400365352630615
AHH YES LOL IMA TELL MY HUBBY TO GO GET ME SUM MCDONALDS =],positive,positive,0.6942615509033203
Stopped to have lunch at McDonalds. Chicken Nuggetssss! :) yummmmmy.,positive,positive,0.8865624070167542
Could go for a lot of McDonalds. i mean A LOT.,positive,neutral,0.42830154299736023
my exam went good. @HelloLeonie: your prayers worked (:,positive,positive,0.8764148950576782
"Only one exam left, and i am so happy for it :D",positive,positive,0.9074695706367493
Math review. Im going to fail the exam.,negative,negative,0.8561744689941406
Colin Powell rocked yesterday on CBS. Cheney needs to shut the hell up and go home.Powell is a man of Honor and served our country proudly,negative,positive,0.6814329028129578
obviously not siding with Cheney here: http://bit.ly/19j2d,negative,neutral,0.5172154903411865
Absolutely hilarious!!! from @mashable:  http://bit.ly/bccWt,positive,positive,0.8285559415817261
@mashable I never did thank you for including me in your Top 100 Twitter Authors! You Rock! (&amp; I New Wave :-D) http://bit.ly/EOrFV,positive,positive,0.92277592420578
Learning jQuery 1.3 Book Review - http://cfbloggers.org/?c=30629,neutral,neutral,0.878812313079834
RT @shrop: Awesome JQuery reference book for Coda! http://www.macpeeps.com/coda/ #webdesign,positive,positive,0.772429883480072
I've been sending e-mails like crazy today to my contacts...does anyone have a contact at Goodby SIlverstein...I'd love to speak to them,positive,neutral,0.45773494243621826
Adobe CS4 commercial by Goodby Silverstein: http://bit.ly/1aikhF,neutral,neutral,0.9044610857963562
"Goodby, Silverstein's new site... http://www.goodbysilverstein.com/ I enjoy it.",positive,positive,0.8748576045036316
Wow everyone at the Google I/O conference got free G2's with a month of unlimited service,positive,positive,0.6116600632667542
@vkerkez dood I got a free google android phone at the I/O conference. The G2!,positive,positive,0.5142676830291748
"@Orli the G2 is amazing btw, a HUGE improvement over the G1",positive,positive,0.926231861114502
"HTML 5 Demos! Lots of great stuff to come! Yes, I'm excited. :) http://htmlfive.appspot.com #io2009 #googleio",positive,positive,0.9030559062957764
@googleio http://twitpic.com/62shi - Yay! Happy place! Place place!  I love Google!,positive,positive,0.9178974628448486
#GoogleIO | O3D - Bringing 3d graphics to the browser. Very nice tbh. Funfun.,positive,positive,0.9012402296066284
"Awesome viral marketing for ""Funny People"" http://www.nbc.com/yo-teach/",positive,positive,0.7828903794288635
"Watching a programme about the life of Hitler, its only enhancing my geekiness of history.",neutral,negative,0.8282706141471863
saw night at the museum out of sheer desperation. who is funding these movies?,negative,negative,0.6650697588920593
Night At The Museum 2? Pretty furkin good.,positive,positive,0.9190599918365479
Watching Night at the Museum - giggling.,positive,positive,0.7887554168701172
"@pambeeslyjenna Jenna, I went to see Night At The Museum 2 today and I was so surprised to see three cast members from The Office...",neutral,positive,0.8691653609275818
About to watch Night at the Museum with Ryan and Stacy,neutral,neutral,0.5352627038955688
"Getting ready to go watch Night at the Museum 2.  Dum dum, you give me gum gum!",neutral,positive,0.5131619572639465
"Back from seeing 'Star Trek' and 'Night at the Museum.' 'Star Trek' was amazing, but 'Night at the Museum' was; eh.",negative,positive,0.5950302481651306
just watched night at the museum 2! so stinkin cute!,positive,positive,0.8711696267127991
"So, Night at the Museum 2 was AWESOME! Much better than part 1. Next weekend we'll see Up.",positive,positive,0.9380729794502258
"I think I may have a new favorite restaurant. On our way to see ""Night at the Museum 2”.",neutral,positive,0.7469915747642517
"UP! was sold out, so i'm seeing Night At The Museum 2. I'm __ years old.",neutral,neutral,0.6677829027175903
saw the new Night at the Museum and i loved it. Next is to go see UP in 3D,positive,positive,0.8960390090942383
It is a shame about GM. What if they are forced to make only cars the White House THINKS will sell? What do you think?,negative,negative,0.939014196395874
"As u may have noticed, not too happy about the GM situation, nor AIG, Lehman, et al",negative,negative,0.6755287647247314
Obama: Nationalization of GM to be short-term   (AP) http://tinyurl.com/md347r,neutral,neutral,0.759520947933197
@Pittstock $GM good riddance.  sad though.,negative,negative,0.8698406219482422
"I Will NEVER Buy a Government Motors Vehicle: Until just recently, I drove GM cars. Since 1988, when I bought a .. http://tinyurl.com/lulsw8",negative,neutral,0.7487431168556213
Having the old Coca-Cola guy on the GM board is stupid has heck! #tcot #ala,negative,negative,0.9521908164024353
#RantsAndRaves The worst thing about GM (concord / pleasant hill / martinez): is the fucking UAW. ..   http://buzzup.com/4ueb,negative,negative,0.9476704001426697
"Give a man a fish, u feed him for the day. Teach him to fish, u feed him for life. Buy him GM, and u F**K him over for good.",negative,negative,0.4636226296424866
"The more I hear about this GM thing the more angry I get. Billions wasted, more bullshit. All for something like 40k employees and all the..",negative,negative,0.9537928104400635
@QuantTrader i own a GM car and it is junk as far as quality compared to a honda,negative,negative,0.9004911184310913
sad day...bankrupt GM,negative,negative,0.9502133727073669
is upset about the whole GM thing. life as i know it is so screwed up,negative,negative,0.936744749546051
whoever is running time warner needs to be repeatedly raped by a rhino so they understand the consequences of putting out shitty cable svcs,negative,negative,0.9323378205299377
"Time Warner CEO hints at online fees for magazines      (AP) - Read from Mountain View,United States. Views 16209 http://bit.ly/UdFCH",neutral,neutral,0.8451144695281982
#WFTB Joining a bit late. My connection was down (boo time warner),negative,negative,0.8121969699859619
Cox or Time Warner?  Cox is cheaper and gets a B on dslreports.  TW is more expensive and gets a C.,negative,neutral,0.7224429249763489
i am furious with time warner and their phone promotions!,negative,negative,0.722037672996521
Just got home from chick-fil-a with the boys. Damn my internets down =( stupid time warner,negative,negative,0.9331471920013428
could time-warner cable suck more?  NO.,negative,negative,0.8654441237449646
Pissed at Time Warner for causin me to have slow internet problems,negative,negative,0.9416791796684265
"@sportsguy33 Ummm, having some Time Warner problems?",negative,neutral,0.6529605984687805
You guys see this?  Why does Time Warner have to suck so much ass?  Really wish I could get U-Verse at my apartment. http://bit.ly/s594j,negative,negative,0.9354147911071777
"RT @sportsguy33 The upside to Time Warner: unhelpful phone operators   superslow on-site service. Crap, that's not an upside.",negative,negative,0.925449788570404
"RT @sportsguy33: New Time Warner slogan: ""Time Warner, where we make you long for the days before cable.""",negative,positive,0.5667852759361267
"confirmed: it's Time Warner's fault, not Facebook's, that fb is taking about 3 minutes to load. so tempted to switch to verizon =/",negative,negative,0.8424862027168274
@sportsguy33 Time Warner = epic fail,negative,negative,0.9496372938156128
Lawson to head Newedge Hong Kong http://bit.ly/xLQSD #business #china,neutral,neutral,0.8216062188148499
Weird Piano Guitar House in China! http://u2s.me/72i8,neutral,neutral,0.7156762480735779
Send us your GM/Chevy photos http://tinyurl.com/luzkpq,neutral,neutral,0.8431124687194824
I know. How sad is that?  RT @caseymercier: 1st day of hurricane season. That's less scarey than govt taking over GM.,negative,negative,0.9497676491737366
"GM files Bankruptcy, not a good sign...",negative,negative,0.9231065511703491
yankees won mets lost. its a good day.,positive,positive,0.7829097509384155
My dentist appt today was actually quite enjoyable.,positive,positive,0.889141321182251
I hate the effing dentist.,negative,negative,0.9560614228248596
@stevemoakler i had a dentist appt this morning and had the same conversation!,neutral,neutral,0.7380139827728271
@kirstiealley I hate going to the dentist.. !!!,negative,negative,0.9271038174629211
i hate the dentist....who invented them anyways?,negative,negative,0.9499011039733887
this dentist's office is cold :/,negative,negative,0.9316682815551758
Check this video out -- David After Dentist http://bit.ly/47aW2,neutral,neutral,0.8781497478485107
First dentist appointment [in years] on Wednesday possibly.,neutral,neutral,0.7077126502990723
Tom Shanahan's latest column on SDSU and its NCAA Baseball Regional appearance: http://ow.ly/axhu,neutral,neutral,0.8765205144882202
BaseballAmerica.com: Blog: Baseball America Prospects Blog ? Blog ... http://bit.ly/EtT8a,neutral,neutral,0.8860828876495361
Portland city politics may undo baseball park http://tinyurl.com/lpjquj,neutral,negative,0.6309612989425659
"RT @WaterSISWEB: CA Merced's water bottled by Safeway, resold at a profit: Wells are drying up across the county http://tinyurl.com/mb573s",neutral,neutral,0.47509822249412537
dropped her broccoli walking home from safeway! ;( so depressed,neutral,negative,0.9166722297668457
@ronjon we don't have Safeway.,neutral,negative,0.5682336091995239
Just applied at Safeway!(: Yeeeee!,positive,positive,0.7635052800178528
@ Safeway. Place is a nightmare right now. Bumming.,negative,negative,0.9513372182846069
at safeway with dad,neutral,neutral,0.6800356507301331
"HATE safeway select green tea icecream! bought two cartons, what a waste of money.  &gt;_&lt;",negative,negative,0.9468911290168762
"Safeway with Marvin, Janelle, and Auntie Lhu",neutral,positive,0.49269771575927734
Safeway offering mobile coupons http://bit.ly/ONH7w,neutral,neutral,0.7853557467460632
"Phillies Driving in the Cadillac with the Top Down in Cali, Win 5-3 - http://tinyurl.com/nzcjqa",neutral,positive,0.5438125133514404
Saved money by opting for grocery store trip and stocking food in hotel room fridge vs. eating out every night while out of town.,neutral,neutral,0.48856258392333984
"Lounging around, eating Taco Bell and watching NCIS before work tonight. Need help staying awake.",neutral,negative,0.46038728952407837
eating breakfast and then school,neutral,neutral,0.7179566621780396
still hungry after eating....,neutral,negative,0.8399133682250977
10 tips for healthy eating ? ResultsBy Fitness Blog :: Fitness ... http://bit.ly/62gFn,neutral,neutral,0.7950533628463745
"with the boyfriend, eating a quesadilla",neutral,neutral,0.6336657404899597
"Eating dinner. Meat, chips, and risotto.",neutral,neutral,0.6419481635093689
got a new pair of nike shoes. pics up later,neutral,positive,0.5104840993881226
"Nike SB Blazer High ""ACG"" Custom - Brad Douglas - http://timesurl.at/45a448",neutral,neutral,0.9089906215667725
Nike rocks. I'm super grateful for what I've done with them :) &amp; the European Division of NIKE is BEYOND! @whitSTYLES @muchasmuertes,positive,positive,0.93070387840271
Nike Air Yeezy Khaki/Pink Colorway Release - http://shar.es/bjfN,neutral,neutral,0.8953456282615662
@evelynbyrne have you tried Nike  ? V. addictive.,positive,negative,0.4162054657936096
@erickoston That looks an awful lot like one of Nike's private jets....I'm just sayin....,neutral,negative,0.8523388504981995
The Nike Training Club (beta) iPhone app looks very interesting.,positive,positive,0.7812328338623047
argghhhh why won't  my jquery appear in safari bad safari !!!,negative,negative,0.8673332929611206
DevSnippets : jQuery Tools - Javascript UI Components for the Web... http://inblogs.org/go/hfuqt,neutral,neutral,0.8119297623634338
"all about Ajax,jquery ,css ,JavaScript and more... (many examples) http://ajaxian.com/",neutral,neutral,0.7550061345100403
"I'm ready to drop the pretenses, I am forever in love with jQuery, and I want to marry it. Sorry ladies, this nerd is jquery.spokenFor.js",positive,neutral,0.35761716961860657
"This is cold.. I was looking at google's chart//visualization API and found this jQuery ""wrapper"" for the API...  http://tinyurl.com/mq52bq",neutral,negative,0.8782168626785278
I spent most of my day reading a jQuery book. Now to start drinking some delirium tremens.,neutral,neutral,0.47182199358940125
jquery Selectors http://codylindley.com/jqueryselectors/,neutral,neutral,0.8275353312492371
How to implement a news ticker with jQuery and ten lines of code http://bit.ly/CZnFJ,neutral,neutral,0.7789956331253052
What's Buffet Doing? Warren Buffett Kicks Butt In Battle of the Boots: Posted By:Alex Crippe.. http://bit.ly/AUIzO,neutral,neutral,0.766828715801239
"SUPER INVESTORS: A great weekend read here from Warren Buffet. Oldie, but a goodie. http://tinyurl.com/oqxgga",positive,positive,0.916438639163971
I'm truly braindead.  I couldn't come up with Warren Buffet's name to save my soul,neutral,negative,0.9335893988609314
"reading Michael Palin book, The Python Years...great book. I also recommend Warren Buffet &amp; Nelson Mandela's bio",positive,positive,0.8585919141769409
"I mean, I'm down with Notre Dame if I have to.  It's a good school, I'd be closer to Dan, I'd enjoy it.",positive,positive,0.8459996581077576
"I can't watch TV without a Tivo.  And after all these years, the Time/Warner DVR  STILL sucks. http://www.davehitt.com/march03/twdvr.html",negative,negative,0.9435433745384216
I'd say some sports writers are idiots for saying Roger Federer is one of the best ever in Tennis.  Roger Federer is THE best ever in Tennis,positive,negative,0.713578999042511
I still love my Kindle2 but reading The New York Times on it does not feel natural. I miss the Bloomingdale ads.,negative,negative,0.8787996768951416
I love my Kindle2. No more stacks of books to trip over on the way to the loo.,positive,positive,0.6658839583396912
"Although today's keynote rocked, for every great announcement, AT&amp;T shit on us just a little bit more.",negative,positive,0.84539794921875
"@sheridanmarfil - its not so much my obsession with cell phones, but the iphone!  i'm a slave to at&amp;t forever because of it. :)",negative,positive,0.758715808391571
@freitasm oh I see. I thought AT&amp;T were 900MHz WCDMA?,neutral,neutral,0.7857382297515869
@Plip Where did you read about tethering support Phil?  Just AT&amp;T or will O2 be joining in?,neutral,neutral,0.9004245400428772
Fuzzball is more fun than AT&amp;T ;P http://fuzz-ball.com/twitter,negative,positive,0.5941961407661438
"Today is a good day to dislike AT&amp;T. Vote out of office indeed, @danielpunkass",negative,negative,0.9407702088356018
GOT MY WAVE SANDBOX INVITE! Extra excited! Too bad I have class now... but I'll play with it soon enough! #io2009 #wave,positive,positive,0.8829680681228638
looks like summize has gone down. too many tweets from WWDC perhaps?,negative,negative,0.8567317128181458
I hope the girl at work  buys my Kindle2,neutral,neutral,0.56492680311203
Missed this insight-filled May column: One smart guy looking closely at why he's impressed with Kindle2 http://bit.ly/i0peY @wroush,neutral,positive,0.7266443967819214
"@sklososky Thanks so much!!! ...from one of your *very* happy Kindle2 winners ; ) I was so surprised, fabulous. Thank you! Best, Kathleen",positive,positive,0.9295386075973511
Man I kinda dislike Apple right now. Case in point: the iPhone 3GS. Wish there was a video recorder app. Please?? http://bit.ly/DZm1T,negative,negative,0.9305090308189392
@cwong08 I have a Kindle2 (&amp; Sony PRS-500). Like it! Physical device feels good. Font is nice. Pg turns are snappy enuf. UI a little klunky.,positive,positive,0.7840805649757385
"The #Kindle2 seems the best eReader, but will it work in the UK and where can I get one?",positive,neutral,0.6436182260513306
"I have a google addiction. Thank you for pointing that out, @annamartin123. Hahaha.",positive,positive,0.7991048693656921
@ruby_gem My primary debit card is Visa Electron.,neutral,neutral,0.9057636857032776
Off to the bank to get my new visa platinum card,neutral,neutral,0.6918854117393494
"dearest @google, you rich bastards! the VISA card you sent me doesn't work. why screw a little guy like me?",negative,negative,0.9522283673286438
has a date with bobby flay and gut fieri from food network,neutral,neutral,0.6909807920455933
Excited about seeing Bobby Flay and Guy Fieri tomorrow at the Great American Food &amp; Music Fest!,positive,positive,0.8463568687438965
Gonna go see Bobby Flay 2moro at Shoreline. Eat and drink. Gonna be good.,positive,positive,0.8554134964942932
can't wait for the great american food and music festival at shoreline tomorrow.  mmm...katz pastrami and bobby flay. yes please.,positive,positive,0.7221734523773193
"My dad was in NY for a day, we ate at MESA grill last night and met Bobby Flay. So much fun, except I completely lost my voice today.",positive,positive,0.7284849882125854
Fighting with LaTex. Again...,negative,neutral,0.48948803544044495
@Iheartseverus we love you too and don't want you to die!!!!!!  Latex = the devil,negative,negative,0.39257997274398804
"7 hours. 7 hours of inkscape crashing, normally solid as a rock. 7 hours of LaTeX complaining at the slightest thing. I can't take any more.",negative,negative,0.9092869162559509
How to Track Iran with Social Media: http://bit.ly/2BoqU,neutral,neutral,0.8442233204841614
Shit's hitting the fan in Iran...craziness indeed #iranelection,negative,negative,0.9634255766868591
Monday already. Iran may implode. Kitchen is a disaster. @annagoss seems happy. @sebulous had a nice weekend and @goldpanda is great. whoop.,negative,negative,0.7584719061851501
Twitter Stock buzz: $AAPL $ES_F $SPY $SPX $PALM  (updated: 12:00 PM),neutral,neutral,0.8873467445373535
getting ready to test out some burger receipes this weekend. Bobby Flay has some great receipes to try. Thanks Bobby.,positive,positive,0.8515299558639526
@johncmayer is Bobby Flay joining you?,neutral,neutral,0.8854232430458069
i lam so in love with Bobby Flay... he is my favorite. RT @terrysimpson: @bflay you need a place in Phoenix. We have great peppers here!,positive,positive,0.8753170371055603
"I just created my first LaTeX file from scratch. That didn't work out very well. (See @amandabittner , it's a great time waster)",negative,negative,0.9092230200767517
using Linux and loving it - so much nicer than windows... Looking forward to using the wysiwyg latex editor!,positive,positive,0.9147442579269409
"After using LaTeX a lot, any other typeset mathematics just looks hideous.",positive,negative,0.9042747020721436
Ask Programming: LaTeX or InDesign?: submitted by calcio1 [link] [1 comment] http://tinyurl.com/myfmf7,neutral,neutral,0.895948588848114
"On that note, I hate Word. I hate Pages. I hate LaTeX. There, I said it. I hate LaTeX. All you TEXN3RDS can come kill me now.",negative,negative,0.9400503635406494
Ahhh... back in a *real* text editing environment. I &lt;3 LaTeX.,positive,positive,0.7842002511024475
"Trouble in Iran, I see. Hmm. Iran. Iran so far away. #flockofseagullsweregeopoliticallycorrect",negative,negative,0.9222307205200195
Reading the tweets coming out of Iran... The whole thing is terrifying and incredibly sad...,negative,negative,0.9507666230201721
