text,expected_sentiment,model_output,confidence_score
Stanford University?s Facebook Profile is One of the Most Popular Official University Pages - http://tinyurl.com/p5b3fl,positive,POS,0.8962095975875854
Lyx is cool.,positive,POS,0.9656986594200134
SOOO DISSAPOiNTED THEY SENT DANNY GOKEY HOME... YOU STiLL ROCK ...DANNY ... MY HOMETOWN HERO !! YEAH MiLROCKEE!!,positive,POS,0.4180208444595337
"RT @PassionModel 'American Idol' fashion: Adam Lambert tones down, Danny Gokey cute ... http://cli.gs/7JWSHV",positive,POS,0.6570908427238464
@dannygokey I love you DANNY GOKEY!! :),positive,POS,0.9931560158729553
RT @justindavey: RT @tweetmeme GM OnStar now instantly sends accident location coordinates to 911 | GPS Obsessed http://bit.ly/16szL1,neutral,NEU,0.6921117901802063
so tired. i didn't sleep well at all last night.,negative,NEG,0.9759554862976074
Boarding plane for San Francisco in 1 hour; 6 hr flight. Blech.,negative,NEG,0.6506295800209045
bonjour San Francisco. My back hurts from last night..,negative,NEG,0.8838055729866028
"breakers. in San Francisco, CA http://loopt.us/4v88Bw.t",neutral,NEU,0.9650523066520691
Heading to San Francisco,neutral,NEU,0.9484437108039856
With my best girl for a few more hours in San francisco. Mmmmmfamily is wonderful!,positive,POS,0.9931963682174683
"F*** up big, or go home - AIG",negative,NEG,0.9723114371299744
Went to see the Star Trek movie last night.  Very satisfying.,positive,POS,0.9930049777030945
"I can't wait, going to see star trek tonight!!",positive,POS,0.9926313161849976
Star Trek was as good as everyone said!!,positive,POS,0.9930267333984375
am loving new malcolm gladwell book - outliers,positive,POS,0.9921649694442749
I highly recommend Malcolm Gladwell's 'The Tipping Point.' My next audiobook will probably be one of his as well.,positive,POS,0.9879586696624756
Malcolm Gladwell is a genius at tricking people into not realizing he's a fucking idiot,negative,NEG,0.9529248476028442
"@sportsguy33 hey no offense but malcolm gladwell is a pretenious, annoying cunt and he brings you down. cant read his shit",negative,NEG,0.9827398061752319
RT @clashmore: http://bit.ly/SOYv7  Great article by Malcolm Gladwell.,positive,POS,0.9770545363426208
I seriously underestimated Malcolm Gladwell.  I want to meet this dude.,positive,POS,0.7703821659088135
i hate comcast right now. everything is down cable internet &amp; phone....ughh what am i to do,negative,NEG,0.9828706979751587
Comcast sucks.,negative,NEG,0.9805610775947571
The day I never have to deal with Comcast again will rank as one of the best days of my life.,negative,POS,0.5233436822891235
@Dommm did comcast fail again??,negative,NEG,0.9709213376045227
How do you use the twitter API?... http://bit.ly/4VBhH,neutral,NEU,0.9703994989395142
curses the Twitter API limit,negative,NEU,0.7925946712493896
"Now I can see why Dave Winer screams about lack of Twitter API, its limitations and access throttles!",negative,NEG,0.9284982085227966
testing Twitter API,neutral,NEU,0.9445592761039734
Arg. Twitter API is making me crazy.,negative,NEG,0.8092169761657715
Testing Twitter API. Remote Update,neutral,NEU,0.9487406015396118
I'm really loving the new search site Wolfram/Alpha. Makes Google seem so ... quaint. http://www72.wolframalpha.com/,positive,POS,0.9922244548797607
"#wolfram Alpha SUCKS! Even for researchers the information provided is less than you can get from #google or #wikipedia, totally useless!",negative,NEG,0.9833551049232483
Off to the NIKE factory!!!,positive,POS,0.8654922842979431
New nike muppet commercials are pretty cute. Why do we live together again?,positive,POS,0.9831027388572693
New blog post: Nike Zoom LeBron Soldier 3 (III) - White / Black - Teal http://bit.ly/rouUS,neutral,NEU,0.9652096629142761
New blog post: Nike Trainer 1 http://bit.ly/394bp,neutral,NEU,0.9539868831634521
@Fraggle312 oh those are awesome! i so wish they weren't owned by nike :(,negative,NEU,0.41251060366630554
@tonyhawk http://twitpic.com/5c7uj - AWESOME!!! Seeing the show Friday at the Shoreline Amphitheatre. Never seen NIN before. Can't wait. ...,positive,POS,0.992979109287262
"arhh, It's weka bug. = ="" and I spent almost two hours to find that out. crappy me",negative,NEG,0.9650118947029114
"@mitzs hey bud :) np I do so love my 50D, although I'd love a 5D mkII more",positive,POS,0.9922149777412415
@jonduenas @robynlyn just got us a 50D for the office. :D,positive,POS,0.9467129707336426
Just picked up my new Canon 50D...it's beautiful!!  Prepare for some seriously awesome photography!,positive,POS,0.9931110143661499
Just got my new toy. Canon 50D. Love love love it!,positive,POS,0.9931108951568604
Learning about lambda calculus :),positive,POS,0.8576703071594238
"#jobs #sittercity Help with taking care of sick child (East Palo Alto, CA) http://tinyurl.com/qwrr2m",neutral,NEU,0.9611147046089172
I'm moving to East Palo Alto!,positive,NEU,0.8163949251174927
@ atebits I just finished watching your Stanford iPhone Class session. I really appreciate it. You Rock!,positive,POS,0.9929214119911194
@jktweet Hi! Just saw your Stanford talk and really liked your advice. Just saying Hi from Singapore (yes the videos do get around),positive,POS,0.9909424185752869
#MBA Admissions Tips Stanford GSB Deadlines and Essay Topics 2009-2010 http://tinyurl.com/pet4fd,neutral,NEU,0.9754384756088257
Ethics and nonprofits - http://bit.ly/qsXRp  #stanford #socialentrepreneurship,neutral,NEU,0.9627173542976379
LAKERS tonight let's go!!!!,positive,POS,0.9784377813339233
Will the Lakers kick the Nuggets ass tonight?,positive,NEU,0.8493459820747375
Oooooooh... North Korea is in troubleeeee! http://bit.ly/19epAH,negative,NEG,0.9759978652000427
Wat the heck is North Korea doing!!??!! They just conducted powerful nuclear tests! Follow the link: http://www.msnbc.msn.com/id/30921379,negative,NEG,0.936467707157135
Listening to Obama... Friggin North Korea...,negative,NEG,0.9665586352348328
"I just realized we three monkeys in the white Obama.Biden,Pelosi . Sarah Palin 2012",negative,NEG,0.9006544351577759
@foxnews Pelosi should stay in China and never come back.,negative,NEG,0.945902943611145
Nancy Pelosi gave the worst commencement speech I've ever heard. Yes I'm still bitter about this,negative,NEG,0.9828912019729614
ugh. the amount of times these stupid insects have bitten me. Grr..,negative,NEG,0.9812619090080261
Prettiest insects EVER - Pink Katydids: http://bit.ly/2Upw2p,positive,POS,0.9913700819015503
Just got barraged by a horde of insects hungry for my kitchen light. So scary.,negative,NEG,0.9080474972724915
Just had McDonalds for dinner. :D It was goooood. Big Mac Meal. ;),positive,POS,0.990868330001831
AHH YES LOL IMA TELL MY HUBBY TO GO GET ME SUM MCDONALDS =],positive,POS,0.98453289270401
Stopped to have lunch at McDonalds. Chicken Nuggetssss! :) yummmmmy.,positive,POS,0.9802531003952026
Could go for a lot of McDonalds. i mean A LOT.,positive,POS,0.9601333141326904
my exam went good. @HelloLeonie: your prayers worked (:,positive,POS,0.9911594986915588
"Only one exam left, and i am so happy for it :D",positive,POS,0.9910274147987366
Math review. Im going to fail the exam.,negative,NEG,0.981357216835022
Colin Powell rocked yesterday on CBS. Cheney needs to shut the hell up and go home.Powell is a man of Honor and served our country proudly,negative,NEG,0.47708430886268616
obviously not siding with Cheney here: http://bit.ly/19j2d,negative,NEU,0.5377402901649475
Absolutely hilarious!!! from @mashable:  http://bit.ly/bccWt,positive,POS,0.8027154803276062
@mashable I never did thank you for including me in your Top 100 Twitter Authors! You Rock! (&amp; I New Wave :-D) http://bit.ly/EOrFV,positive,POS,0.992446780204773
Learning jQuery 1.3 Book Review - http://cfbloggers.org/?c=30629,neutral,NEU,0.9375864863395691
RT @shrop: Awesome JQuery reference book for Coda! http://www.macpeeps.com/coda/ #webdesign,positive,POS,0.9892833232879639
I've been sending e-mails like crazy today to my contacts...does anyone have a contact at Goodby SIlverstein...I'd love to speak to them,positive,POS,0.9018425941467285
Adobe CS4 commercial by Goodby Silverstein: http://bit.ly/1aikhF,neutral,NEU,0.6780166029930115
"Goodby, Silverstein's new site... http://www.goodbysilverstein.com/ I enjoy it.",positive,POS,0.9928129315376282
Wow everyone at the Google I/O conference got free G2's with a month of unlimited service,positive,POS,0.9803401827812195
@vkerkez dood I got a free google android phone at the I/O conference. The G2!,positive,POS,0.9566186666488647
"@Orli the G2 is amazing btw, a HUGE improvement over the G1",positive,POS,0.9924541115760803
"HTML 5 Demos! Lots of great stuff to come! Yes, I'm excited. :) http://htmlfive.appspot.com #io2009 #googleio",positive,POS,0.9932160973548889
@googleio http://twitpic.com/62shi - Yay! Happy place! Place place!  I love Google!,positive,POS,0.9931400418281555
#GoogleIO | O3D - Bringing 3d graphics to the browser. Very nice tbh. Funfun.,positive,POS,0.9887441396713257
"Awesome viral marketing for ""Funny People"" http://www.nbc.com/yo-teach/",positive,POS,0.9842596650123596
"Watching a programme about the life of Hitler, its only enhancing my geekiness of history.",neutral,POS,0.9634010791778564
saw night at the museum out of sheer desperation. who is funding these movies?,negative,NEG,0.8911791443824768
Night At The Museum 2? Pretty furkin good.,positive,POS,0.9902966618537903
Watching Night at the Museum - giggling.,positive,POS,0.9231352806091309
"@pambeeslyjenna Jenna, I went to see Night At The Museum 2 today and I was so surprised to see three cast members from The Office...",neutral,NEU,0.5388919711112976
About to watch Night at the Museum with Ryan and Stacy,neutral,NEU,0.9535977840423584
"Getting ready to go watch Night at the Museum 2.  Dum dum, you give me gum gum!",neutral,NEU,0.8341341018676758
"Back from seeing 'Star Trek' and 'Night at the Museum.' 'Star Trek' was amazing, but 'Night at the Museum' was; eh.",negative,POS,0.989816427230835
just watched night at the museum 2! so stinkin cute!,positive,POS,0.9914188385009766
"So, Night at the Museum 2 was AWESOME! Much better than part 1. Next weekend we'll see Up.",positive,POS,0.9929513335227966
"I think I may have a new favorite restaurant. On our way to see ""Night at the Museum 2”.",neutral,POS,0.9924384951591492
"UP! was sold out, so i'm seeing Night At The Museum 2. I'm __ years old.",neutral,NEU,0.5979032516479492
saw the new Night at the Museum and i loved it. Next is to go see UP in 3D,positive,POS,0.9931087493896484
It is a shame about GM. What if they are forced to make only cars the White House THINKS will sell? What do you think?,negative,NEG,0.9330397844314575
"As u may have noticed, not too happy about the GM situation, nor AIG, Lehman, et al",negative,NEG,0.95650714635849
Obama: Nationalization of GM to be short-term   (AP) http://tinyurl.com/md347r,neutral,NEU,0.9453808069229126
@Pittstock $GM good riddance.  sad though.,negative,NEG,0.9481484889984131
"I Will NEVER Buy a Government Motors Vehicle: Until just recently, I drove GM cars. Since 1988, when I bought a .. http://tinyurl.com/lulsw8",negative,NEG,0.9262164235115051
Having the old Coca-Cola guy on the GM board is stupid has heck! #tcot #ala,negative,NEG,0.9752112030982971
#RantsAndRaves The worst thing about GM (concord / pleasant hill / martinez): is the fucking UAW. ..   http://buzzup.com/4ueb,negative,NEG,0.9820247888565063
"Give a man a fish, u feed him for the day. Teach him to fish, u feed him for life. Buy him GM, and u F**K him over for good.",negative,NEG,0.5712922811508179
"The more I hear about this GM thing the more angry I get. Billions wasted, more bullshit. All for something like 40k employees and all the..",negative,NEG,0.9805091619491577
@QuantTrader i own a GM car and it is junk as far as quality compared to a honda,negative,NEG,0.8709011673927307
sad day...bankrupt GM,negative,NEG,0.9698100686073303
is upset about the whole GM thing. life as i know it is so screwed up,negative,NEG,0.9785686135292053
whoever is running time warner needs to be repeatedly raped by a rhino so they understand the consequences of putting out shitty cable svcs,negative,NEG,0.9803917407989502
"Time Warner CEO hints at online fees for magazines      (AP) - Read from Mountain View,United States. Views 16209 http://bit.ly/UdFCH",neutral,NEU,0.9608443379402161
#WFTB Joining a bit late. My connection was down (boo time warner),negative,NEG,0.8899181485176086
Cox or Time Warner?  Cox is cheaper and gets a B on dslreports.  TW is more expensive and gets a C.,negative,NEU,0.8701972961425781
i am furious with time warner and their phone promotions!,negative,NEG,0.9819644689559937
Just got home from chick-fil-a with the boys. Damn my internets down =( stupid time warner,negative,NEG,0.9732958078384399
could time-warner cable suck more?  NO.,negative,NEG,0.9814479351043701
Pissed at Time Warner for causin me to have slow internet problems,negative,NEG,0.9817711114883423
"@sportsguy33 Ummm, having some Time Warner problems?",negative,NEG,0.698360800743103
You guys see this?  Why does Time Warner have to suck so much ass?  Really wish I could get U-Verse at my apartment. http://bit.ly/s594j,negative,NEG,0.979250431060791
"RT @sportsguy33 The upside to Time Warner: unhelpful phone operators   superslow on-site service. Crap, that's not an upside.",negative,NEG,0.9782739281654358
"RT @sportsguy33: New Time Warner slogan: ""Time Warner, where we make you long for the days before cable.""",negative,NEU,0.8557625412940979
"confirmed: it's Time Warner's fault, not Facebook's, that fb is taking about 3 minutes to load. so tempted to switch to verizon =/",negative,NEG,0.9345875382423401
@sportsguy33 Time Warner = epic fail,negative,NEG,0.9799386262893677
Lawson to head Newedge Hong Kong http://bit.ly/xLQSD #business #china,neutral,NEU,0.9661064743995667
Weird Piano Guitar House in China! http://u2s.me/72i8,neutral,NEU,0.9435437917709351
Send us your GM/Chevy photos http://tinyurl.com/luzkpq,neutral,NEU,0.8516291975975037
I know. How sad is that?  RT @caseymercier: 1st day of hurricane season. That's less scarey than govt taking over GM.,negative,NEG,0.9269129633903503
"GM files Bankruptcy, not a good sign...",negative,NEG,0.9767165184020996
yankees won mets lost. its a good day.,positive,POS,0.9822083115577698
My dentist appt today was actually quite enjoyable.,positive,POS,0.9917852878570557
I hate the effing dentist.,negative,NEG,0.9805693626403809
@stevemoakler i had a dentist appt this morning and had the same conversation!,neutral,NEU,0.952022135257721
@kirstiealley I hate going to the dentist.. !!!,negative,NEG,0.9795336723327637
i hate the dentist....who invented them anyways?,negative,NEG,0.9815996289253235
this dentist's office is cold :/,negative,NEG,0.9681112170219421
Check this video out -- David After Dentist http://bit.ly/47aW2,neutral,NEU,0.9529088139533997
First dentist appointment [in years] on Wednesday possibly.,neutral,NEU,0.5221570730209351
Tom Shanahan's latest column on SDSU and its NCAA Baseball Regional appearance: http://ow.ly/axhu,neutral,NEU,0.9713910818099976
BaseballAmerica.com: Blog: Baseball America Prospects Blog ? Blog ... http://bit.ly/EtT8a,neutral,NEU,0.9777736663818359
Portland city politics may undo baseball park http://tinyurl.com/lpjquj,neutral,NEG,0.5770293474197388
"RT @WaterSISWEB: CA Merced's water bottled by Safeway, resold at a profit: Wells are drying up across the county http://tinyurl.com/mb573s",neutral,NEG,0.867241382598877
dropped her broccoli walking home from safeway! ;( so depressed,neutral,NEG,0.973214864730835
@ronjon we don't have Safeway.,neutral,NEG,0.6894850134849548
Just applied at Safeway!(: Yeeeee!,positive,POS,0.9641883373260498
@ Safeway. Place is a nightmare right now. Bumming.,negative,NEG,0.9822714328765869
at safeway with dad,neutral,NEU,0.9416270852088928
"HATE safeway select green tea icecream! bought two cartons, what a waste of money.  &gt;_&lt;",negative,NEG,0.9819247722625732
"Safeway with Marvin, Janelle, and Auntie Lhu",neutral,NEU,0.9512224197387695
Safeway offering mobile coupons http://bit.ly/ONH7w,neutral,NEU,0.6886364817619324
"Phillies Driving in the Cadillac with the Top Down in Cali, Win 5-3 - http://tinyurl.com/nzcjqa",neutral,POS,0.614660382270813
Saved money by opting for grocery store trip and stocking food in hotel room fridge vs. eating out every night while out of town.,neutral,POS,0.6414164304733276
"Lounging around, eating Taco Bell and watching NCIS before work tonight. Need help staying awake.",neutral,NEU,0.5887889266014099
eating breakfast and then school,neutral,NEU,0.9417901635169983
still hungry after eating....,neutral,NEG,0.5684711933135986
10 tips for healthy eating ? ResultsBy Fitness Blog :: Fitness ... http://bit.ly/62gFn,neutral,NEU,0.93143230676651
"with the boyfriend, eating a quesadilla",neutral,NEU,0.6463460922241211
"Eating dinner. Meat, chips, and risotto.",neutral,NEU,0.9305015206336975
got a new pair of nike shoes. pics up later,neutral,POS,0.7146187424659729
"Nike SB Blazer High ""ACG"" Custom - Brad Douglas - http://timesurl.at/45a448",neutral,NEU,0.9702807664871216
Nike rocks. I'm super grateful for what I've done with them :) &amp; the European Division of NIKE is BEYOND! @whitSTYLES @muchasmuertes,positive,POS,0.9926934242248535
Nike Air Yeezy Khaki/Pink Colorway Release - http://shar.es/bjfN,neutral,NEU,0.9468093514442444
@evelynbyrne have you tried Nike  ? V. addictive.,positive,POS,0.84682297706604
@erickoston That looks an awful lot like one of Nike's private jets....I'm just sayin....,neutral,NEU,0.5600376129150391
The Nike Training Club (beta) iPhone app looks very interesting.,positive,POS,0.9833712577819824
argghhhh why won't  my jquery appear in safari bad safari !!!,negative,NEG,0.9788885712623596
DevSnippets : jQuery Tools - Javascript UI Components for the Web... http://inblogs.org/go/hfuqt,neutral,NEU,0.9613090753555298
"all about Ajax,jquery ,css ,JavaScript and more... (many examples) http://ajaxian.com/",neutral,NEU,0.9299872517585754
"I'm ready to drop the pretenses, I am forever in love with jQuery, and I want to marry it. Sorry ladies, this nerd is jquery.spokenFor.js",positive,POS,0.991081953048706
"This is cold.. I was looking at google's chart//visualization API and found this jQuery ""wrapper"" for the API...  http://tinyurl.com/mq52bq",neutral,NEU,0.7568085789680481
I spent most of my day reading a jQuery book. Now to start drinking some delirium tremens.,neutral,NEU,0.6842899918556213
jquery Selectors http://codylindley.com/jqueryselectors/,neutral,NEU,0.9181231260299683
How to implement a news ticker with jQuery and ten lines of code http://bit.ly/CZnFJ,neutral,NEU,0.9450762271881104
What's Buffet Doing? Warren Buffett Kicks Butt In Battle of the Boots: Posted By:Alex Crippe.. http://bit.ly/AUIzO,neutral,POS,0.6539022922515869
"SUPER INVESTORS: A great weekend read here from Warren Buffet. Oldie, but a goodie. http://tinyurl.com/oqxgga",positive,POS,0.9916307330131531
I'm truly braindead.  I couldn't come up with Warren Buffet's name to save my soul,neutral,NEG,0.9278830289840698
"reading Michael Palin book, The Python Years...great book. I also recommend Warren Buffet &amp; Nelson Mandela's bio",positive,POS,0.9789119958877563
"I mean, I'm down with Notre Dame if I have to.  It's a good school, I'd be closer to Dan, I'd enjoy it.",positive,POS,0.9677572846412659
"I can't watch TV without a Tivo.  And after all these years, the Time/Warner DVR  STILL sucks. http://www.davehitt.com/march03/twdvr.html",negative,NEG,0.9818103313446045
I'd say some sports writers are idiots for saying Roger Federer is one of the best ever in Tennis.  Roger Federer is THE best ever in Tennis,positive,POS,0.702043354511261
I still love my Kindle2 but reading The New York Times on it does not feel natural. I miss the Bloomingdale ads.,negative,POS,0.5491406321525574
I love my Kindle2. No more stacks of books to trip over on the way to the loo.,positive,POS,0.9727230668067932
"Although today's keynote rocked, for every great announcement, AT&amp;T shit on us just a little bit more.",negative,NEG,0.7802836298942566
"@sheridanmarfil - its not so much my obsession with cell phones, but the iphone!  i'm a slave to at&amp;t forever because of it. :)",negative,POS,0.977586567401886
@freitasm oh I see. I thought AT&amp;T were 900MHz WCDMA?,neutral,NEU,0.8734157681465149
@Plip Where did you read about tethering support Phil?  Just AT&amp;T or will O2 be joining in?,neutral,NEU,0.9195632338523865
Fuzzball is more fun than AT&amp;T ;P http://fuzz-ball.com/twitter,negative,POS,0.988884687423706
"Today is a good day to dislike AT&amp;T. Vote out of office indeed, @danielpunkass",negative,NEG,0.9723143577575684
GOT MY WAVE SANDBOX INVITE! Extra excited! Too bad I have class now... but I'll play with it soon enough! #io2009 #wave,positive,POS,0.9842111468315125
looks like summize has gone down. too many tweets from WWDC perhaps?,negative,NEG,0.7282577753067017
I hope the girl at work  buys my Kindle2,neutral,POS,0.8693732023239136
Missed this insight-filled May column: One smart guy looking closely at why he's impressed with Kindle2 http://bit.ly/i0peY @wroush,neutral,POS,0.8075127005577087
"@sklososky Thanks so much!!! ...from one of your *very* happy Kindle2 winners ; ) I was so surprised, fabulous. Thank you! Best, Kathleen",positive,POS,0.9927888512611389
Man I kinda dislike Apple right now. Case in point: the iPhone 3GS. Wish there was a video recorder app. Please?? http://bit.ly/DZm1T,negative,NEG,0.980036735534668
@cwong08 I have a Kindle2 (&amp; Sony PRS-500). Like it! Physical device feels good. Font is nice. Pg turns are snappy enuf. UI a little klunky.,positive,POS,0.9900462031364441
"The #Kindle2 seems the best eReader, but will it work in the UK and where can I get one?",positive,POS,0.9048687815666199
"I have a google addiction. Thank you for pointing that out, @annamartin123. Hahaha.",positive,POS,0.9500735402107239
@ruby_gem My primary debit card is Visa Electron.,neutral,NEU,0.9348633289337158
Off to the bank to get my new visa platinum card,neutral,NEU,0.910586416721344
"dearest @google, you rich bastards! the VISA card you sent me doesn't work. why screw a little guy like me?",negative,NEG,0.981075644493103
has a date with bobby flay and gut fieri from food network,neutral,NEU,0.7853304147720337
Excited about seeing Bobby Flay and Guy Fieri tomorrow at the Great American Food &amp; Music Fest!,positive,POS,0.992923378944397
Gonna go see Bobby Flay 2moro at Shoreline. Eat and drink. Gonna be good.,positive,POS,0.9871149063110352
can't wait for the great american food and music festival at shoreline tomorrow.  mmm...katz pastrami and bobby flay. yes please.,positive,POS,0.9932130575180054
"My dad was in NY for a day, we ate at MESA grill last night and met Bobby Flay. So much fun, except I completely lost my voice today.",positive,POS,0.9662317037582397
Fighting with LaTex. Again...,negative,NEG,0.8526995778083801
@Iheartseverus we love you too and don't want you to die!!!!!!  Latex = the devil,negative,POS,0.7819617986679077
"7 hours. 7 hours of inkscape crashing, normally solid as a rock. 7 hours of LaTeX complaining at the slightest thing. I can't take any more.",negative,NEG,0.9805667400360107
How to Track Iran with Social Media: http://bit.ly/2BoqU,neutral,NEU,0.9774484038352966
Shit's hitting the fan in Iran...craziness indeed #iranelection,negative,NEG,0.971609890460968
Monday already. Iran may implode. Kitchen is a disaster. @annagoss seems happy. @sebulous had a nice weekend and @goldpanda is great. whoop.,negative,NEG,0.3784849941730499
Twitter Stock buzz: $AAPL $ES_F $SPY $SPX $PALM  (updated: 12:00 PM),neutral,NEU,0.971219003200531
getting ready to test out some burger receipes this weekend. Bobby Flay has some great receipes to try. Thanks Bobby.,positive,POS,0.992497980594635
@johncmayer is Bobby Flay joining you?,neutral,NEU,0.9621016979217529
i lam so in love with Bobby Flay... he is my favorite. RT @terrysimpson: @bflay you need a place in Phoenix. We have great peppers here!,positive,POS,0.9930209517478943
"I just created my first LaTeX file from scratch. That didn't work out very well. (See @amandabittner , it's a great time waster)",negative,NEG,0.9221178293228149
using Linux and loving it - so much nicer than windows... Looking forward to using the wysiwyg latex editor!,positive,POS,0.9922318458557129
"After using LaTeX a lot, any other typeset mathematics just looks hideous.",positive,NEG,0.9546031951904297
Ask Programming: LaTeX or InDesign?: submitted by calcio1 [link] [1 comment] http://tinyurl.com/myfmf7,neutral,NEU,0.9749352335929871
"On that note, I hate Word. I hate Pages. I hate LaTeX. There, I said it. I hate LaTeX. All you TEXN3RDS can come kill me now.",negative,NEG,0.9782800078392029
Ahhh... back in a *real* text editing environment. I &lt;3 LaTeX.,positive,POS,0.87269127368927
"Trouble in Iran, I see. Hmm. Iran. Iran so far away. #flockofseagullsweregeopoliticallycorrect",negative,NEG,0.8489408493041992
Reading the tweets coming out of Iran... The whole thing is terrifying and incredibly sad...,negative,NEG,0.9725832343101501
